epoch,lr,train_loss,train_action_mse_norm,val_loss,val_action_mse_norm,val_start_loss,val_start_action_mse_norm,val_roll_loss,val_roll_action_mse_norm,val_evt_tail_loss,val_evt_tail_action_mse_norm,active_closed_loop_chunks,train_state_consistency_m2,train_teacher_action_mse_norm,train_selected_xi_mean,train_mixture_nll,train_energy_score,train_diversity_penalty,train_smoothness_penalty,train_map_action_mse_norm,train_probability_entropy_penalty,train_candidate_entropy,train_responsibility_entropy,train_effective_candidates,train_probability_responsibility_l1,train_pairwise_trajectory_distance_norm,val_mixture_nll,val_energy_score,val_diversity_penalty,val_smoothness_penalty,val_map_action_mse_norm,val_probability_entropy_penalty,val_candidate_entropy,val_responsibility_entropy,val_effective_candidates,val_probability_responsibility_l1,val_pairwise_trajectory_distance_norm,val_start_mixture_nll,val_start_energy_score,val_start_diversity_penalty,val_start_smoothness_penalty,val_start_map_action_mse_norm,val_start_probability_entropy_penalty,val_start_candidate_entropy,val_start_responsibility_entropy,val_start_effective_candidates,val_start_probability_responsibility_l1,val_start_pairwise_trajectory_distance_norm,val_roll_mixture_nll,val_roll_energy_score,val_roll_diversity_penalty,val_roll_smoothness_penalty,val_roll_map_action_mse_norm,val_roll_probability_entropy_penalty,val_roll_candidate_entropy,val_roll_responsibility_entropy,val_roll_effective_candidates,val_roll_probability_responsibility_l1,val_roll_pairwise_trajectory_distance_norm,val_evt_tail_mixture_nll,val_evt_tail_energy_score,val_evt_tail_diversity_penalty,val_evt_tail_smoothness_penalty,val_evt_tail_map_action_mse_norm,val_evt_tail_probability_entropy_penalty,val_evt_tail_candidate_entropy,val_evt_tail_responsibility_entropy,val_evt_tail_effective_candidates,val_evt_tail_probability_responsibility_l1,val_evt_tail_pairwise_trajectory_distance_norm
32,1.8281152949374527e-05,1.1337013072785902,0.4215875002618507,0.18656888696487253,0.1047739780911196,nan,nan,nan,nan,nan,nan,4,0.016347288965512654,0.0,5.053905705283536,0.505160686287768,0.48733674577319974,0.019231412772955037,0.018157709602093352,0.5085321366810706,0.0007263602385364384,1.5441531929000814,1.535314191959655,4.653935889871484,0.004958950060664899,0.15814065479752945,0.1653634709247759,0.14839846585881727,0.02015966358697183,0.015148100642535932,0.16529999682329188,0.00032001291678650256,1.549380959822763,1.5434539614371814,4.690506613853467,0.003644598701689643,0.17072113767223532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1.8175885883954364e-05,1.5061475257825911,0.5770257861436716,0.1888923814240708,0.1039154676984499,nan,nan,nan,nan,nan,nan,5,0.03780772095013289,0.0,5.02485533514572,0.6695254349496828,0.6500928282498137,0.019047390062360604,0.01711671485370924,0.6737558630915037,0.0005437055683578225,1.5451753308974574,1.5355895614857917,4.655523498736593,0.00555877966538332,0.15883007626278484,0.16809628739392105,0.14755236235463395,0.017033954832519897,0.015138215151815574,0.16606084499888746,0.000160205492397706,1.554085847406951,1.5462911163121051,4.703999730029598,0.0042638375164118225,0.18035664740562876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1.8067852377926703e-05,1.5014652010696679,0.5708078467528112,0.19286694270069407,0.10567341534683085,nan,nan,nan,nan,nan,nan,5,0.03780302245888892,0.0,5.029408095368339,0.6674788996901692,0.645641443716587,0.018377640853230487,0.01722092296727527,0.6722601206246512,0.0005378506993142522,1.5452235748345597,1.5345247911146465,4.650950866732926,0.005962369062293631,0.16446201145204598,0.17146968450624733,0.15029494595034307,0.018054424913596066,0.014719987116829184,0.17023199928877789,0.00031490424774674865,1.5511383002931758,1.5437367394747639,4.692438750959787,0.004361544647838313,0.1781542022947473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1.795709408026463e-05,1.499779216701817,0.568889777293991,0.1908060955393902,0.10487130259523324,0.03368826222543735,0.017231894160027683,0.19827960486171212,0.10925327304911846,0.36991786395983806,0.17556430720818625,5,0.03764078094880457,0.0,5.073483427546812,0.6665874101175978,0.6434594772369991,0.019030061673921538,0.017319094905395387,0.6722587909333332,0.0005377829457210248,1.5474307402156608,1.5360367677392524,4.658438075375426,0.006098781588255772,0.16496781133902352,0.16976327240682104,0.14869886747850483,0.01881084434392201,0.01540652345008918,0.16571363537122677,0.0001755780122894551,1.5565196475832637,1.547461745312936,4.709484391957393,0.004299547798710397,0.1812367605445485,0.02750049345449764,0.020830134292353114,0.019843307087135054,0.033421661168540444,0.026155873710689424,0.0010633530985479942,1.5439871441328459,1.5420745576249717,4.683265127668813,0.0006576264901757565,0.14079519700211932,0.17654271007867314,0.15472231412718593,0.018769104491832143,0.014494192269238421,0.17222848751546926,0.00013030696288282963,1.5571462722802798,1.5477311046827755,4.710795346056544,0.0044816458483344776,0.18325884412495252,0.32293501002718056,0.2784617663388063,0.01707063935677785,0.022406503855201335,0.4140545222192784,0.00016232692825919067,1.5644248704947321,1.5456649142192467,4.703043074354716,0.006597607525770565,0.21550130438305562
36,1.7843653690400277e-05,1.5001902180318039,0.5666573344291675,0.19070509629422727,0.1048454666727185,nan,nan,nan,nan,nan,nan,5,0.03777625894328394,0.0,5.050636487169136,0.6669519137688327,0.6428844413713796,0.018325201617276517,0.017459841826051377,0.6715264506692473,0.000549623552343106,1.5467759929385951,1.534892080807398,4.653045910234343,0.006197443609361622,0.16760498055673498,0.16960474416020035,0.14816394298026114,0.019421316426101176,0.015522183818395022,0.16537421991972664,0.0002574310377709606,1.5535214987991794,1.5442332898850986,4.694540987729103,0.004256411398770255,0.1822424911437813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1.772757494176337e-05,1.4963685387145145,0.5641954607205641,0.1912025267894297,0.10320532020742905,nan,nan,nan,nan,nan,nan,5,0.03766418851693801,0.0,5.079298753931683,0.6652318392789927,0.6399616017575762,0.018289597748248374,0.017514656095745998,0.6701177045840543,0.0006244682988370128,1.5454376744114477,1.532853817560418,4.643932707612034,0.006383527704929475,0.16912658032849415,0.17037091841055627,0.14610004770670107,0.017685048172305637,0.015256015653086501,0.1655322009670402,0.00024139979738697182,1.55524576089389,1.5448655958823154,4.697539465457785,0.004683964730007388,0.190278205901246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1.7608902584921165e-05,1.4939281414191665,0.5619198480970955,0.1905915147603346,0.10342487082236529,nan,nan,nan,nan,nan,nan,5,0.037523951522054906,0.0,5.067354696375349,0.6641698207897486,0.638084362733812,0.018125580176782327,0.01739416447801016,0.6692279043429458,0.000622930962868879,1.5445210959090752,1.5314541220338833,4.6376263819129,0.006491545686787239,0.17097015664528045,0.16953118098907707,0.14687087439948204,0.018840155922230928,0.015452691854591085,0.16575992620544394,0.0007016336856274706,1.5459076044662905,1.5358329199530574,4.655577223221337,0.004378102745217038,0.1862353149715017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1.7487682370326263e-05,1.4904642077148103,0.5585930927477415,0.1993879692442974,0.10616428951864483,nan,nan,nan,nan,nan,nan,5,0.037577755683554856,0.0,5.138452476647611,0.6626788776322352,0.6354621551198598,0.017949341353605142,0.01756357495593485,0.6671950735851883,0.0006990741605743859,1.5452642594642936,1.53126708360429,4.636904515008653,0.0065650366980697225,0.17500678739816625,0.1775755268212139,0.1526739909663736,0.017489668600071517,0.015747028285988413,0.1745627130868148,0.0009702242711349862,1.5458689796863607,1.5338836026071152,4.646837753697819,0.004745242810992448,0.1964191522719919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1.7363961030678922e-05,1.4911271785812759,0.5571619369167511,0.19370845215687624,0.10290561483360343,0.03657659528323198,0.018543416510822485,0.20135885303014556,0.10712372823386823,0.3563437580091201,0.16446382732138223,5,0.03752416220774051,0.0,5.166873932446282,0.6629987158017219,0.6344904309654044,0.017566601440642822,0.01756871096763714,0.6680685177709415,0.0007142152307825728,1.5462545069011098,1.5317164650760733,4.639195494104084,0.006685162079904991,0.17707326801557638,0.1725489900895753,0.1474715414365948,0.016284720656978748,0.015159242767354267,0.1702357859907904,0.0013373555203863938,1.542083750151268,1.5303488041065303,4.630522291594812,0.004611281034984103,0.1971060988597558,0.030273945350604778,0.023091958623431136,0.01770791940790505,0.03297363943654579,0.030400434470903404,0.0009152556424557101,1.5415397026158346,1.5386583238031968,4.666912116187128,0.0008448431536154693,0.14371287523774817,0.17948607038511447,0.15342993018531426,0.016222739167182965,0.01425730133808176,0.1769455711727087,0.0013588472942848543,1.5421109566474351,1.5299333204213346,4.628702760379375,0.004799607003489758,0.19977575674286,0.3092546098168986,0.2581051728645172,0.015104822892845192,0.022642953905373825,0.4196461590395233,0.0010265362287003726,1.5520076936928424,1.529927531089256,4.631608654519428,0.007112773674221474,0.23427053050563723
41,1.7237786262910717e-05,1.4860036355765196,0.5525220927644724,0.18980004122129834,0.10052022874358842,nan,nan,nan,nan,nan,nan,5,0.037179555586072215,0.0,5.176335338172262,0.6608336633703851,0.631232360127841,0.017161992456556086,0.017599402434372746,0.6656394540309952,0.0007034345958882585,1.5452531273951045,1.529978374132284,4.631040403318415,0.006792219667283948,0.18195992760465723,0.16921348880843035,0.14347312270477536,0.017671734434750643,0.015061398121783155,0.1633049774800303,0.0003989866877537759,1.5535043939070765,1.5400289901578914,4.674807851475361,0.0047050074562899665,0.2023816886572693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,1.710920670979647e-05,1.4846359994485923,0.5520543843492198,0.19528381687207258,0.10345461358390794,nan,nan,nan,nan,nan,nan,5,0.03758101808935741,0.0,5.217614571248533,0.6601205296081476,0.6303674307017316,0.01745748486704205,0.017580711272441037,0.6648311636891483,0.000791472661008837,1.5450961890087271,1.5296452890353915,4.629632925287037,0.006765223865499038,0.18236467431502,0.17426934486310847,0.14755017046485366,0.018123338728434593,0.015548346430020505,0.16626106955446576,0.0007775816206657575,1.5491906955056947,1.533182011532763,4.6430640260969565,0.004964629203398613,0.2084497531321476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,1.697827194120153e-05,1.482163514727371,0.5487647644087189,0.1944522134051316,0.10148986861928004,nan,nan,nan,nan,nan,nan,5,0.03736246926319399,0.0,5.237943426686643,0.6591035126299308,0.6279194226173591,0.016964079167747913,0.017582583141199006,0.6640090652674147,0.0007854283197696714,1.5452607130061367,1.5290148285451215,4.626817795230205,0.006894101033005593,0.1866077712968232,0.17413092543674707,0.14628244364187953,0.01509300979587911,0.015117684103334595,0.16412388663510383,0.0006189207883947563,1.5514675770666886,1.5355468482435655,4.6542199301184555,0.005053608488510941,0.21261866289851167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,1.684503243497165e-05,1.4814491128194915,0.548099099553269,0.19236029466320495,0.10118873643413154,nan,nan,nan,nan,nan,nan,5,0.03734759735205813,0.0,5.242111885096842,0.6587772508576438,0.6276199930638889,0.016744976375599428,0.017578054404259625,0.664003419005115,0.0009480844169665329,1.5434009097745773,1.5272236627722349,4.618529004414753,0.006842190217802542,0.18736480777110365,0.1718798338705951,0.1453159857750517,0.016752896859742204,0.014898298743424963,0.16327267964986206,0.0007623087438414545,1.5485722785212193,1.5327067258825646,4.640936312647416,0.004853196670040592,0.21081887446856143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1.6709539557472806e-05,1.4799129214135913,0.5430909694254382,0.19929265113370692,0.10374676892315506,0.03508056332188545,0.017715177452451963,0.2073585679868664,0.10804836340157592,0.3423927425534292,0.15806898956392468,5,0.03721792941372849,0.0,5.226068415782417,0.6581129826696421,0.6248978403738724,0.016627284920622865,0.017643438746293573,0.6637187320227287,0.0007792816743277734,1.5457559789728927,1.5282415637181062,4.623481913965536,0.007056110930958888,0.19432275961245524,0.17831417873700506,0.14962183828936162,0.017011873224200405,0.015362388322631461,0.16730366929778187,0.000929656766482905,1.5478446815629867,1.53049881349779,4.631246281222906,0.005171389059206125,0.21794483182375063,0.028296119712186735,0.021849023661636165,0.023360996077708935,0.03443357457864287,0.026581068168396386,0.0011872228109168863,1.5387043982108812,1.5361309549720163,4.654929436908897,0.0007043372941332771,0.14441691125631084,0.18569281895741546,0.1557977873671748,0.01670155103815574,0.014396076783826265,0.1741286924632532,0.0009141685846708946,1.5483016994946541,1.5302172071310434,4.6300621256061385,0.005394741429200677,0.22162122178067828,0.2989714800584764,0.2417115607830693,0.01528050154318931,0.023131993800211966,0.38450109979871744,0.0006127033214236339,1.5610027754672087,1.5317898428949448,4.639084420844199,0.007686922873137619,0.2661139651470571
46,1.6571845543788504e-05,1.4751547582432818,0.5418281992549,0.18964174867564662,0.09911825447533454,nan,nan,nan,nan,nan,nan,5,0.037241799008506694,0.0,5.223592832560629,0.6559273976820655,0.6227102723429886,0.016831456010236393,0.017562592647665017,0.6615714196740082,0.0009615761997160319,1.543467639599637,1.526083131799213,4.6133890893981295,0.007013282851047192,0.1958426835047361,0.16986324914264858,0.14175917261551968,0.015346956065162379,0.015158353418601573,0.15885959832491767,0.00042642367068991473,1.552983910230825,1.535124690458586,4.651885379069652,0.005157776014145623,0.22193310732602417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,1.643200347758214e-05,1.4731781532156414,0.5394540349774722,0.20016248013089344,0.10347815893347437,nan,nan,nan,nan,nan,nan,5,0.037418812588472065,0.0,5.277761719037125,0.6550067615448026,0.6216109844166363,0.016793665693349984,0.017332300793983776,0.6608584897664849,0.0007938062954452195,1.5454409521491965,1.5275596199123629,4.620160867971494,0.006993360835841492,0.19885144242593408,0.17903158499101618,0.15103127850601258,0.01695898823171504,0.014951367463736868,0.16882896484923848,0.0008864713534909083,1.5474213745337606,1.5281013477855732,4.619644346439384,0.005053970234482184,0.22941728847117138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,1.6290067270632256e-05,1.475820859207483,0.5369431176567417,0.19100727004445728,0.09848435347380995,nan,nan,nan,nan,nan,nan,5,0.03732574543361091,0.0,5.296036451626188,0.6562667709235893,0.6219018063072118,0.016661262959127742,0.017207214702281096,0.6617056231459538,0.0010162253030018057,1.542544733778951,1.5240680736474266,4.6040267732901805,0.007041258044405582,0.20483838113186337,0.1711726153217139,0.14283734974841192,0.01615893683071114,0.01476430769716289,0.15820126242583807,0.00029342144498912013,1.5544149024921472,1.5329917990188764,4.6417331863945,0.005173195644475714,0.24018106048113563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,1.614609164204851e-05,1.4729281799608513,0.5334257335102719,0.19249330478210241,0.09985939792467573,nan,nan,nan,nan,nan,nan,5,0.037075598294118786,0.0,5.29525550352018,0.6550023202469999,0.6196199588050603,0.016595156112348193,0.01727009632484183,0.660702982566035,0.0009013133544460525,1.5432971420814392,1.5240868691367162,4.604388662244716,0.007096686477482065,0.20902094234863924,0.17197721199980928,0.14581924965330015,0.016482285403170607,0.014958549738994447,0.16324168816567963,0.0022360598009480708,1.5347272344070841,1.5162146864832198,4.564985523784514,0.004799454141175547,0.23133932851594455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,1.600013209717642e-05,1.467615655861709,0.5309437509055629,0.19824235188046962,0.1009604276388123,0.03662139834179515,0.01863300165697806,0.20611052742583785,0.10507680211457572,0.35634164595120316,0.16218618365759524,5,0.03701786242758446,0.0,5.309324551718764,0.6525669064969356,0.6169790585769983,0.01678728481856696,0.01726949711777009,0.6585371942081399,0.0009699625890993892,1.5420022110124068,1.5227843577942235,4.598082661355353,0.0070564919796529055,0.21197757145218843,0.17748198995181788,0.14812798313846093,0.016851609124393825,0.015068632192318377,0.16558742808909477,0.0008382225233569263,1.5463656124874219,1.522519728536527,4.5941056992367,0.005268802855662398,0.25034113326522356,0.030547666091636158,0.02328698270129284,0.0182855818220928,0.03380030203380093,0.02707979007984782,0.00104086744673313,1.5402230653770714,1.5382696030278602,4.664428762796379,0.0008354634922259967,0.14888285098485982,0.18465044851481754,0.1541104206080714,0.016790878594698952,0.014119619404165685,0.17217790420406776,0.0008271239890468443,1.5466727414444055,1.5217322408908693,4.590589547418852,0.005490469709015601,0.25541405021490404,0.30917053564540464,0.24887487015425258,0.01558150416967629,0.023679866753341723,0.42088698520516854,0.00039288439015372717,1.5606033330751896,1.519696110016218,4.583233760871607,0.008076111215295775,0.3143317730688154
51,1.5852244906199006e-05,1.4670986469007512,0.5288212009651452,0.19635390194927346,0.10000848300039203,nan,nan,nan,nan,nan,nan,5,0.03722066573729918,0.0,5.301212492481666,0.6523363256858612,0.6164310785712369,0.016667809398298643,0.017219297837657934,0.6581397085515626,0.0009747850312074394,1.5412813660848184,1.521561586590755,4.592521984770986,0.0070441345282141205,0.2167107449160412,0.17596784474266855,0.14633541495069718,0.01682283717864744,0.015166951779464618,0.1622179873106354,0.0005161779801659301,1.550387927504263,1.5248017159607294,4.604297461615317,0.005371360091991175,0.26170167486597906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,1.570248708244354e-05,1.4645516087306922,0.5245343021309042,0.19675981634711973,0.10083660735473114,nan,nan,nan,nan,nan,nan,5,0.03709881283760677,0.0,5.2906000708251915,0.6512307847626881,0.6144455047652572,0.016307255819412312,0.017367598060344845,0.6573797016798916,0.0010107989215231545,1.5411308632247562,1.520565143875353,4.587937697228728,0.007090388022945152,0.22517352427499582,0.1763109936885,0.1491884526503475,0.015014213043752972,0.014915775696778648,0.16517177522019427,0.0007694242321563353,1.5430092571093117,1.5218112831187354,4.590299491076903,0.004898868805705196,0.24958594760455685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,1.5550916360401864e-05,1.4641062740719437,0.5226812660245542,0.19672905259310475,0.09987431706107551,nan,nan,nan,nan,nan,nan,5,0.03722336995955953,0.0,5.310810272296541,0.6509925919862546,0.6139571987810948,0.016430954094640907,0.017483557537830697,0.6571911259071699,0.0009658329188848953,1.5411947437205502,1.5204334627998002,4.587269443944356,0.007020029361169846,0.22989040878746872,0.1763307282213951,0.1465609334497145,0.01614732599802923,0.01486300923133266,0.16331033841721546,0.0006190360487770825,1.546487532501109,1.5195617879082493,4.580409608151089,0.0053121371775870846,0.2744550746129562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,1.53975911734726e-05,1.4613503792412303,0.5173458135984123,0.1950065001991212,0.09910006207580396,nan,nan,nan,nan,nan,nan,5,0.0369782641126612,0.0,5.312775850146142,0.6497902483349393,0.6112067630008052,0.01610463198545204,0.017350187593693514,0.6565148009000881,0.001220081580842618,1.5377753602058097,1.5155949365756722,4.565575790003346,0.007145385994922965,0.24175830621736374,0.17487736691157285,0.14481012161694332,0.016569668092365666,0.014870535543131004,0.16020597706869133,0.0005255647381233212,1.54783592753948,1.5179189355911247,4.572834758559446,0.005468382480429168,0.2934953284160677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,1.5242570631433982e-05,1.4592180236739043,0.512980434761265,0.1966819200128829,0.09930134976941639,0.03550188716719225,0.018389768329707516,0.20460262863538795,0.10334692542281759,0.33967926300801643,0.15377677733663037,5,0.0369134779367135,0.0,5.307057921230758,0.6488043203859288,0.6096339419164987,0.016473896490904413,0.017252738641692945,0.6555267618954982,0.0010441377480997411,1.5396794455177003,1.5168378433715493,4.5711629028158525,0.007140803254657437,0.251652795862757,0.1766041382600404,0.14675225670577138,0.014194918192179927,0.015036685526937005,0.16308640329931814,0.0004402861979883834,1.5489064149847824,1.5200452582369495,4.582172418260404,0.005372830612727772,0.2997486691540905,0.029028736847456483,0.022087073956425948,0.02049539851426116,0.03375590783760763,0.02670586510453257,0.0033964855916920724,1.5274500121243175,1.524423673177106,4.600180317683882,0.0007329734721066998,0.15462088112109593,0.18387421737643064,0.15282823418502456,0.0138888351228439,0.014087150980861284,0.16961697684968388,0.00028468483165132837,1.5499792327014241,1.5198263317377418,4.581272009373994,0.0056048230335997,0.30700504827686925,0.2953126193970815,0.2358273984956803,0.013172967062381176,0.023448114348901053,0.3978622715323713,0.0002341893405915207,1.5647382703792652,1.5186994659730881,4.578392502352962,0.008029583311387702,0.3724469088715729
56,1.5085914497655926e-05,1.4564437127125587,0.5086909027216577,0.19769201317877147,0.10062419356271031,nan,nan,nan,nan,nan,nan,5,0.03704476383633881,0.0,5.311129016774387,0.6474695962637859,0.6067671293148648,0.016471579544907917,0.01740064927270211,0.6549358366299757,0.0012685454454052741,1.5369546119132174,1.5126381730756366,4.552605266827231,0.007211320945091305,0.2650289524790849,0.17746998375897982,0.14763125313126074,0.015550779587906934,0.014690054641234535,0.16245969890716228,0.0004045923800906036,1.5477516521478167,1.5161184147065088,4.564636815372265,0.005433507213881753,0.3175908928172418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,1.4927683166060086e-05,1.4569322489099839,0.5054253977165045,0.2007560702672175,0.10226910872530373,nan,nan,nan,nan,nan,nan,5,0.03734667596464371,0.0,5.323122668194313,0.647559140840718,0.6061663652230433,0.016534883451980113,0.017356333988452797,0.6559584088277919,0.0012002396669048274,1.5373306647569125,1.512209388735266,4.551062403444383,0.007240997834656009,0.27555699408184703,0.1802013951602388,0.15002425748763554,0.015974838817610824,0.014744810049983103,0.16471670786754453,0.0007817608178406841,1.5426051728788956,1.5087307818485793,4.531410991843435,0.005536507375932833,0.3343585296813616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,1.4767937637836859e-05,1.4529546579073136,0.5012954466352509,0.19835158710542555,0.10121595757082931,nan,nan,nan,nan,nan,nan,5,0.036828299837409526,0.0,5.318238781855495,0.6458565753265021,0.6035992853090105,0.016652558507440008,0.017220164685957218,0.6540260419320648,0.001342402336719574,1.5360479506415041,1.510078914233491,4.541657237862709,0.007236529004307557,0.28728772977860034,0.17784332516151652,0.15001057284795283,0.016136024130538763,0.014423731792882642,0.16406998357756752,0.0007303291298044476,1.5401747123654415,1.509482112960749,4.534273876289228,0.00515604793652143,0.3281446619521621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,1.4606739497928274e-05,1.4501498440886487,0.4975756869061371,0.2016944455205786,0.10185591741551646,nan,nan,nan,nan,nan,nan,5,0.036863323320355926,0.0,5.302382992362724,0.6445686222151836,0.6017252887862604,0.016695268630494472,0.017160264713007235,0.6529802742088453,0.0012809629919258575,1.5355512080482148,1.5086627606540544,4.535227358932815,0.007271568844724517,0.30398721350167857,0.1808681954457511,0.1503282748312344,0.015930808744182248,0.014749963096834764,0.16708432683510724,0.0015482814859931946,1.534676008737464,1.4986145132821849,4.485854173041491,0.005579824302565615,0.37340930865154787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,1.4444150891285814e-05,1.4464157242082694,0.4933543020491212,0.19513603450912373,0.10118418368901007,0.03561576178443528,0.018747338402073245,0.2028901205007839,0.10530602469870674,0.32513347729223785,0.14898089330239855,5,0.036836508483181596,0.0,5.3125385919975905,0.6427688226417129,0.5991055184979175,0.016645893659760463,0.017119319242012414,0.6525369415590939,0.0015965649605395162,1.5325753269701512,1.5046919435293025,4.517785820262227,0.0072816249548520225,0.3225489996701051,0.1747650873050489,0.14686163137112912,0.017401372585451703,0.014563880720753236,0.1607477258589138,0.0014342679132898922,1.5341611906987007,1.4992762068872756,4.488696061502728,0.005172144984765031,0.383223744853637,0.02968604161956004,0.02217799431864728,0.018277566216360137,0.032823032086367714,0.02614406672333541,0.00047334776847288623,1.5442821758772072,1.540678631018171,4.674214297815574,0.0007919364177622479,0.16400820174539985,0.18183573384717788,0.15290005616533708,0.017371901228709314,0.01363508726143795,0.1670923453274535,0.0014803062264332294,1.5336551383000134,1.4972060826490494,4.479420137798236,0.005391155518822741,0.39418452646292607,0.28141620185710153,0.22270360369722442,0.01638957126372376,0.023600785552098363,0.3876105912213033,0.0006948355404960766,1.5464390641818748,1.4952571399776804,4.471702304645813,0.007643968908154005,0.47484961297422534
61,1.428023449891235e-05,1.4433784474999802,0.49079963866503074,0.19946241443003218,0.10232851715394858,nan,nan,nan,nan,nan,nan,5,0.0368885428589642,0.0,5.307670637629955,0.6413539177606649,0.597266230609008,0.016885883201644226,0.017231102737952128,0.6512668238863188,0.0015055294950222229,1.532311468838613,1.5040959891776198,4.51497826489219,0.0072313839731621855,0.33919864997874494,0.17903819037159885,0.14804086423030036,0.01504309867358974,0.014538829228315992,0.16483353873638848,0.0011721735993969276,1.5355829235944594,1.495584592081898,4.471916149463265,0.005678316425515248,0.43276763183684164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,1.4115053513697442e-05,1.442442004552688,0.4871434842797238,0.2004236458878093,0.10486934347893445,nan,nan,nan,nan,nan,nan,5,0.03689435439600448,0.0,5.2919476553390705,0.6408832540420722,0.5957203664600484,0.01692458494759724,0.01721294872244001,0.651378907615612,0.001506560868776616,1.5320813216466722,1.502644125513639,4.508737595308068,0.007279392730060375,0.36392444521026457,0.18001705315588115,0.151035664134283,0.014844202750876657,0.014950571059445895,0.1646154233020925,0.0011711457982906458,1.534410414404705,1.496216092929061,4.474658240443427,0.00547664947486947,0.4428906646091257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,1.3948671616055245e-05,1.441499827002957,0.48285305367013415,0.196274759053345,0.1037630318993421,nan,nan,nan,nan,nan,nan,5,0.03685591421608201,0.0,5.304051093542296,0.6404444953172265,0.5934859952636125,0.016878704178706315,0.017349874496563993,0.6513825171134796,0.0015443744888377184,1.5310001158616557,1.4993977208768816,4.494518749710288,0.0073972715888002425,0.3991470334594641,0.17611642434845395,0.1463272627674522,0.016411215413991796,0.014849317026519196,0.16036040167533466,0.0009769275857139756,1.5352560242095838,1.4933334487466698,4.461476727957827,0.005551536690136848,0.5003838829657622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,1.378115294937453e-05,1.4373809430312607,0.4805200726917135,0.2029500078354059,0.10706278526164682,nan,nan,nan,nan,nan,nan,5,0.03667305824150298,0.0,5.30555984739865,0.6385183165125177,0.5907000808596213,0.017040768120498123,0.017428430511655085,0.650434983255514,0.0014694429308032323,1.5311022949004698,1.4986127590318918,4.491157725655634,0.007408296835022897,0.4288194906001978,0.18200923890429738,0.15287756805342617,0.014695522598440851,0.014702540907662801,0.170190202504036,0.0008323838633471809,1.536426245566605,1.4979023814303585,4.481065211324424,0.005443871887430765,0.5098567235274879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,1.3612562095290167e-05,1.4321019359174216,0.4783033627761449,0.19373058659569914,0.10422013352183908,0.03597407937466272,0.019020255420629194,0.20141069051926241,0.10848013354665471,0.3254050563700918,0.15378997528448823,5,0.03665932068820609,0.0,5.328034889463395,0.6361354545026493,0.5880896067384584,0.01686962594467822,0.017335907162232184,0.6484079834018336,0.0014926591990336406,1.5302006412622478,1.497602083681684,4.486385832589201,0.00737669125193084,0.4557390235763607,0.17376363408270468,0.14579882509106418,0.01573764658875222,0.01437496196404908,0.15972161321543674,0.0006481305161048055,1.5372113643844718,1.4976080208007732,4.479200102784687,0.005232667308480295,0.550373422600007,0.02990696375317836,0.022006286566263893,0.017292723491713884,0.031917690913071665,0.028679079790369273,0.001321181732615835,1.53514125034247,1.5313157842510163,4.629785550788085,0.0007969376662215154,0.18300795745119203,0.18078779094092373,0.15180344083977398,0.015674234979969698,0.013482002454956937,0.16588479305554857,0.0006086150625846934,1.5373148689880007,1.4959226305631346,4.471670831594623,0.005454454690397644,0.5687417198811671,0.28065516998413365,0.22228147639351567,0.014917599296950553,0.02354476612823363,0.40036161255491776,0.0003564643617727451,1.5487998355602879,1.4942432479401524,4.466361375939604,0.007699496116381449,0.6633298944233305
