epoch,lr,train_loss,train_action_mse_norm,val_loss,val_action_mse_norm,val_start_loss,val_start_action_mse_norm,val_roll_loss,val_roll_action_mse_norm,val_evt_tail_loss,val_evt_tail_action_mse_norm,active_closed_loop_chunks,train_state_consistency_m2,train_teacher_action_mse_norm,train_selected_xi_mean,train_mixture_nll,train_energy_score,train_diversity_penalty,train_smoothness_penalty,train_map_action_mse_norm,train_probability_entropy_penalty,train_candidate_entropy,train_responsibility_entropy,train_effective_candidates,train_probability_responsibility_l1,train_pairwise_trajectory_distance_norm,train_physics_action_mse_norm,val_mixture_nll,val_energy_score,val_diversity_penalty,val_smoothness_penalty,val_map_action_mse_norm,val_probability_entropy_penalty,val_candidate_entropy,val_responsibility_entropy,val_effective_candidates,val_probability_responsibility_l1,val_pairwise_trajectory_distance_norm,val_physics_action_mse_norm,val_start_mixture_nll,val_start_energy_score,val_start_diversity_penalty,val_start_smoothness_penalty,val_start_map_action_mse_norm,val_start_probability_entropy_penalty,val_start_candidate_entropy,val_start_responsibility_entropy,val_start_effective_candidates,val_start_probability_responsibility_l1,val_start_pairwise_trajectory_distance_norm,val_start_physics_action_mse_norm,val_roll_mixture_nll,val_roll_energy_score,val_roll_diversity_penalty,val_roll_smoothness_penalty,val_roll_map_action_mse_norm,val_roll_probability_entropy_penalty,val_roll_candidate_entropy,val_roll_responsibility_entropy,val_roll_effective_candidates,val_roll_probability_responsibility_l1,val_roll_pairwise_trajectory_distance_norm,val_roll_physics_action_mse_norm,val_evt_tail_mixture_nll,val_evt_tail_energy_score,val_evt_tail_diversity_penalty,val_evt_tail_smoothness_penalty,val_evt_tail_map_action_mse_norm,val_evt_tail_probability_entropy_penalty,val_evt_tail_candidate_entropy,val_evt_tail_responsibility_entropy,val_evt_tail_effective_candidates,val_evt_tail_probability_responsibility_l1,val_evt_tail_pairwise_trajectory_distance_norm,val_evt_tail_physics_action_mse_norm
29,4.6213213609190855e-05,1.83278060077995,0.5267282713245159,0.28193081003577497,0.14732241981195848,nan,nan,nan,nan,nan,nan,4,0.02014507760134709,0.0,6.160372932141553,0.6067910335741828,0.6018771880836757,0.012166972758864867,0.02050583966359837,0.6083096636003115,0.0007371470868623215,1.0272274470800662,1.024469726460971,2.8010976144654314,0.00269064235603538,0.14034267008424922,0.6014756761257707,0.18834111701895656,0.18483032128608565,0.014798810560685464,0.013484289549758801,0.18568834582408197,9.034618304407124e-05,1.0294154928112003,1.027398656215749,2.8095896586893723,0.0015649336695859933,0.13453533476798446,0.18172960075131456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,4.595527069526107e-05,1.8263079217005822,0.5225727481956582,0.2805379885271597,0.14672853755844117,0.06208532045430906,0.030677746163221945,0.29086697203294753,0.15253107317607859,0.4777393286741992,0.23716252058457168,4,0.020113630568850398,0.0,6.058843842647733,0.6047902328784416,0.5993941239029399,0.01152735711062708,0.02006117055337735,0.6066261161364046,0.0006512907732143255,1.0276720280988958,1.024681576843978,2.8012783631930303,0.0028666824125457417,0.1422788768891418,0.5991368417264141,0.18781460225840632,0.18395422986166032,0.016308638685477467,0.013106513023479281,0.18824272788216875,0.000493365431989406,1.0236796347062382,1.0221665483685713,2.7946621612689797,0.001701120269388143,0.13449839522685345,0.17985495889621977,0.043416225808090216,0.03998294299639202,0.007269076070677134,0.04380817320147698,0.04090400247334743,0.004537789998978956,1.0197985248076105,1.0157111089438342,2.777157173697634,0.0008731072336981658,0.14814264714730202,0.03475394847044612,0.19466540973925783,0.1908233987879146,0.016761598072265942,0.011633532879173547,0.1951887078595887,0.00028427379558352954,1.023873693202253,1.02248932613297,2.795537409481364,0.0017425214032754548,0.13381617956429478,0.18666645471069093,0.3167549195653705,0.30400470002720364,0.015827551219891583,0.011606256601603927,0.3256750923492054,0.0003862796575979586,1.0183293289837092,1.0152722926058197,2.761318278439593,0.00241949141854636,0.14622429665164663,0.31405839067820146
31,4.568963464461231e-05,1.8184167102468602,0.5220980066233644,0.298806116105388,0.15474840612595087,nan,nan,nan,nan,nan,nan,4,0.019811248844603165,0.0,6.1227034874986135,0.6024283579213778,0.5973988815198877,0.012513736505059903,0.01973778013903769,0.6038784096807854,0.0007098148933829965,1.0257206591241474,1.0228829512808872,2.7958176803018064,0.0027066804256339707,0.14258491564860185,0.5959752439496309,0.20180960651187294,0.19702277421367298,0.015174348247138222,0.01328691509431904,0.20013541130521093,0.0004272431072158328,1.0231700783862747,1.0220652438471138,2.794006024353503,0.002145632514152948,0.13888460977792075,0.18825230113042374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,4.541640786499872e-05,1.8096098930149471,0.5175951194994545,0.2837095325249246,0.14630505355889398,nan,nan,nan,nan,nan,nan,4,0.01983616681422814,0.0,6.056143365179428,0.5993469526478465,0.5939853798742223,0.012110734284620391,0.019697181034670285,0.6011017898660289,0.0008163842895785436,1.0250061077046215,1.0219872633233342,2.79304440459561,0.0027905635480930903,0.14458936453182245,0.5934313649714015,0.19000921213230637,0.18572249150831038,0.012678938247064408,0.013233176261179109,0.1898842985950869,0.0006340170595709748,1.023335116101414,1.020730946254846,2.7898798876735307,0.001824200190861095,0.1427163080067361,0.18212827374082163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,4.5135695690544954e-05,2.327211923421838,0.6767836714265227,0.28025220468713913,0.1425873476337481,nan,nan,nan,nan,nan,nan,5,0.04846728828648416,0.0,6.078069557445351,0.7683892382107095,0.7625655919102599,0.011995291213895984,0.017871395932033567,0.7702127950731883,0.0008842541340246259,1.0258994401527708,1.0226968516496489,2.7947362281187678,0.0031624540653161777,0.14523302475666078,0.7638963416903369,0.18748297673555064,0.18215162649180372,0.013598021351964577,0.013280413791223989,0.1880794466613185,0.00020032175210497405,1.026584535969542,1.0247114402544146,2.8004955774601425,0.0021514484907184496,0.14730479688924353,0.18026199975872315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,4.484760634113786e-05,2.310190474748597,0.6695218976504697,0.2732017654638617,0.13863713453437512,nan,nan,nan,nan,nan,nan,5,0.04723482256757525,0.0,6.056207219895077,0.7627291218627543,0.7564224185987554,0.011357685157690669,0.01779975619548679,0.7648014397142304,0.000710119438888068,1.0242900704051525,1.0208372708503402,2.78925731628715,0.003241205806962637,0.14723368142306037,0.7586366307051174,0.18299965665247148,0.1776584329513132,0.012750649406046807,0.012840794303992894,0.17919835434337877,8.545562233431371e-05,1.029189374680914,1.0274026235280724,2.8075466834099685,0.0021143795564106836,0.14706749762439786,0.1753157488701748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,4.455225088070567e-05,2.300316985169836,0.6678137211217713,0.2769920095129082,0.13927502431308636,0.05893763967785275,0.02724505470338087,0.2872354515283356,0.14487651934944012,0.4724249899871846,0.22307693162417688,5,0.04737583176122848,0.0,6.101918765359764,0.7597658324813499,0.753319743459217,0.011700461290586545,0.017925624422793728,0.7619494995902787,0.0009376150169456978,1.023921426096406,1.0203345102941426,2.7875536032567325,0.0032581896070200556,0.1484730219476704,0.7546776804153468,0.18504062880178448,0.17813201448981805,0.010509878955249019,0.01292975755985224,0.18119667957528127,0.0003488289166291828,1.0225086473396117,1.0202620495525576,2.787486003874097,0.0026358037977564086,0.14852774099492705,0.17901658579063662,0.039914156389955754,0.03653361487943202,0.010084343944118892,0.042550964145322584,0.039855960779519736,0.001606224488510932,1.0282308655331975,1.0256433602174946,2.8023697412376745,0.0007536292316797289,0.15002867699323344,0.035392590721209725,0.19189892122844712,0.1848639978581002,0.010528628179802334,0.011496194931700643,0.18785964072083766,0.0002836417887046758,1.0222225331194132,1.019992982344804,2.7867418114873987,0.002729912517679833,0.1484526933765737,0.1856816485642005,0.31182349452336494,0.29558800211691577,0.009870772298900812,0.012324018465922328,0.3164577233870241,0.00030869420261438223,1.0177914267082966,1.0136282275416253,2.7566135987465783,0.003631708428045002,0.16262429511010296,0.31404534363005765
36,4.424974317440073e-05,2.2960424267238664,0.6643535896626332,0.2720114293235906,0.13820170903321966,nan,nan,nan,nan,nan,nan,5,0.04657472812614508,0.0,6.045210510696297,0.758290690574115,0.7516786753094307,0.011785224069555674,0.018164642013801836,0.7606594730610728,0.0007362037262148992,1.023800974500465,1.0202115440569617,2.7868803977822765,0.0032671827418694717,0.148890986731731,0.7535412774213881,0.18142327857080265,0.17657735167772337,0.013566399461675559,0.012805308635181341,0.1799874367388418,0.00021222418124160655,1.024343705965761,1.0217962491685146,2.7912719999332287,0.0019122416031570584,0.14622162578166464,0.17602351979881936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,4.394019984470231e-05,2.2781679482374866,0.6633011446151303,0.28557993317227687,0.14456398450697044,nan,nan,nan,nan,nan,nan,5,0.04685074180093086,0.0,6.1899171309647905,0.7523999629736687,0.7461835999513233,0.012230426035316126,0.017928316485358628,0.7544664638919534,0.000765070630772472,1.0243650677342548,1.0208958221125928,2.788385815389187,0.003115236250501248,0.14647306911379163,0.7474619752245547,0.19156567483252945,0.18579586370233525,0.01384033275617847,0.01288560165532421,0.18945740019345306,0.00017693740933406586,1.0251981113671684,1.0209521007277451,2.7886455352671264,0.002229490304032648,0.14941482073543277,0.18266377618006832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,4.362374022645644e-05,2.268365132544076,0.6577458464830082,0.2855329513375311,0.140509576890302,nan,nan,nan,nan,nan,nan,5,0.04559740085308575,0.0,6.101507938177426,0.7487080994521681,0.7419642429578609,0.011589314348650147,0.01782199388985511,0.7510225194833571,0.0004832500983987701,1.0241825353330567,1.0203481947686577,2.786415177633355,0.003282283800235755,0.14852595000607613,0.7454554599208958,0.1899383897032329,0.18313617139552077,0.012032553570801127,0.0129053990002927,0.19027018899902962,0.0005649252122075846,1.02058354181646,1.0180640139700425,2.7800298172963838,0.0026373361643957914,0.15551262243972183,0.18604243981004062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,4.330048632087003e-05,2.2558855750883464,0.6524834009453165,0.2648053021264983,0.1319857405338763,nan,nan,nan,nan,nan,nan,5,0.045278748674226085,0.0,6.142371012397544,0.7449116286085572,0.7379565760392348,0.01146123488513851,0.01789969328603918,0.7474407909243524,0.0006877110114716556,1.0231550008193913,1.0195044204518162,2.783643982784346,0.0033475306935895313,0.1507039884537891,0.7407158035566113,0.17566825519155568,0.17022594026283738,0.01472469268270139,0.012447945497029453,0.1741695454432704,0.0002266334090882344,1.0260524244900975,1.0232872501495816,2.793906607940289,0.0020519155198814847,0.1521300975489072,0.1731390820747364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,4.297056274847712e-05,2.2499281540780207,0.6522400591564972,0.2887752356895532,0.14457464730051547,0.06010486521852409,0.028283078288086894,0.2995950606762067,0.1503892174997924,0.4777377870224857,0.2261587111808605,5,0.04554092359921316,0.0,6.2170069076901715,0.743047599200123,0.736037778403996,0.011516931812741911,0.01759572293300553,0.7452501419706338,0.0007545244667926999,1.0232862804867424,1.019547304078824,2.783310139864132,0.0033077170094241376,0.14957559715913274,0.7384702095401267,0.19627625363218962,0.19076055491573762,0.011430422310113809,0.012829298389213064,0.19700169901485526,0.00011315890156839994,1.024931034385336,1.0246240599972245,2.797140114545068,0.002162511435749107,0.15244537089750193,0.1797785991420941,0.04241968968798719,0.03899335183266452,0.00997726170963424,0.045768196820207226,0.04151550894092265,0.001677410115684124,1.0249183830082775,1.0227217381747211,2.7918946874978205,0.000758828178821762,0.15045010066876324,0.03261029605825627,0.2035999475503111,0.19802804509987867,0.011494461472293304,0.011216923055768975,0.20435471691717103,3.2358636516965184e-05,1.024931666873252,1.0247191787590229,2.797402387696797,0.0022326952391056353,0.15254513547179172,0.18665458560606826,0.3173458388088899,0.3025979404826076,0.01098763690815244,0.013174165530635922,0.3230889119157481,5.975288061647989e-05,1.020427606565766,1.0185829569943226,2.7701777932352685,0.0030834167969325072,0.16803185657629297,0.3133673148114224
41,4.263409670109524e-05,2.2390676133623773,0.6472385214009078,0.27551236640074395,0.13635104756121053,nan,nan,nan,nan,nan,nan,5,0.04480359645592263,0.0,6.170519728736705,0.7393227236812345,0.7317888166796305,0.011718727085958485,0.01771296941168227,0.7417534016909945,0.000732947936407492,1.0214300216065986,1.0174663570677178,2.7772708260478853,0.003441757010874441,0.15188416896499535,0.7352702052862189,0.18347065940651622,0.1764908021600862,0.01278449609114141,0.012718197913330682,0.18147260796665854,0.0001474760092558834,1.0242097664200887,1.0214574543547628,2.788104511404097,0.00258327097188582,0.1541340797173099,0.17901488728022616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,4.229121789279058e-05,2.2281671731150285,0.6430807300546915,0.2686397723165233,0.13015556612536114,nan,nan,nan,nan,nan,nan,5,0.04419332315563912,0.0,6.2406011189178505,0.7356012550119155,0.7277438775901982,0.0118218036344576,0.017435764022127365,0.7379105220080133,0.0005122651732062101,1.0229244442778034,1.0187062496057868,2.780312759648288,0.003487316730845656,0.15257603931087982,0.7320197376828046,0.17837580195369918,0.17194907875726392,0.011026643648225289,0.01295041345855082,0.18003524823777056,0.00044927120682003153,1.0207036202324566,1.018339029328904,2.778936587529103,0.002169820751851025,0.15755523452651765,0.17570931617631372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,4.1942058509870735e-05,2.2272608940227476,0.6422963355222385,0.27419630507812015,0.13359876224639997,nan,nan,nan,nan,nan,nan,5,0.044190036658479225,0.0,6.218285427325881,0.7354493516213414,0.7271564356650165,0.011472105033861342,0.017304381199300018,0.7379805848865159,0.0006250627186593832,1.0214903755442908,1.0170624304264007,2.775330368652162,0.0035744191112885965,0.1535965739204603,0.7314627332679483,0.18300910393955158,0.17557263789638755,0.013447126114448841,0.012534234118603304,0.18101305258410266,0.00027351848054750104,1.0268689933224435,1.0230081270196294,2.7913803545692235,0.002547343301249505,0.15949336333360195,0.1772566104934087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,4.1586753159924385e-05,2.2165389250559775,0.640398406096767,0.27088823453217753,0.12984530598681915,nan,nan,nan,nan,nan,nan,5,0.04467571740776318,0.0,6.14831029375491,0.7320022107734878,0.7230999005962512,0.011117615368344448,0.01703108977669741,0.7344260607971065,0.0007336174631649708,1.0235738821960514,1.0188333616987275,2.7798588417808405,0.003637329835863616,0.15373787516182574,0.7276556333898944,0.18012787474470093,0.17194759528154765,0.011753022304198522,0.012603597829960895,0.17687645188936718,0.00013825439250364074,1.0241035969824595,1.0203014967448634,2.783600642839494,0.002645813646530583,0.16056871727221905,0.17664886332863347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,4.122543881992746e-05,2.201814973963247,0.6340896319329966,0.2708541892168045,0.13022854650751828,0.056984202212747935,0.026686198196501695,0.2809665218437959,0.13540566776867757,0.46229711333601925,0.20957008208058547,5,0.043589415418263056,0.0,6.106115567456506,0.7267212410248752,0.7175038634997711,0.010986896798564284,0.01706043036501497,0.7295333444019331,0.0006864146356525743,1.0218274760066635,1.0170718747737368,2.7747787302132267,0.003639311542266942,0.15460473443838602,0.7238371720046398,0.18085536082367096,0.1725650085431579,0.012832806669823367,0.012771622263780208,0.18183625415814303,0.0004893210959173606,1.0193229356924463,1.016736316895001,2.7733902061658045,0.002688869502121423,0.16087619043104745,0.17498807000147537,0.03923642882952728,0.03592935447671526,0.011050995661913917,0.04356469872994246,0.039959236480105964,0.005517096888513773,1.011073401324178,1.0096020007474011,2.7538026915403955,0.0007196522094177275,0.14490166335674923,0.03257988307465433,0.18760835723843888,0.17912795651812802,0.012910670888961237,0.011254048781260104,0.1884597656003093,0.00023240245004528765,1.0197354143348398,1.01709303448941,2.7743695850585515,0.002787329635157398,0.1616749161574392,0.181608327022499,0.3023676678651941,0.2840224941322879,0.011965350506374638,0.013655053314323725,0.30894963234478645,0.0003539359302298435,1.015474411673279,1.0105100158238098,2.7478486781256812,0.003972065562138222,0.17905611321362228,0.31269464009083564
46,4.085825478343599e-05,2.1996720161939383,0.6312762497800108,0.27338206148042066,0.12904807681358813,nan,nan,nan,nan,nan,nan,5,0.04322793447965829,0.0,6.127220006264893,0.7261207898966235,0.7163719858363325,0.011016561549807048,0.017111084763832666,0.7288597844570824,0.0007474117729150735,1.020983918516408,1.0157805879849218,2.770966608135504,0.0037524017181108644,0.15661817250782,0.7229836361882124,0.18224210944051494,0.17274958971685903,0.009017446348603452,0.012615936246002471,0.18252692693467268,0.000266909244421147,1.0217589216948324,1.0182899560304726,2.777352945382356,0.003067848989981724,0.16601291524433406,0.17766017300378337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,4.048534260688568e-05,2.1844722155267875,0.6247158890494864,0.2872680059520491,0.13189099911568808,nan,nan,nan,nan,nan,nan,5,0.04305811323896125,0.0,6.054737441725086,0.7209000071522729,0.7103995924139813,0.011264582594249173,0.016961796823011813,0.723781800989497,0.0005598233672039394,1.0226664683710376,1.017077395150824,2.7742637228491005,0.0037941127829093702,0.16122745039431,0.7183644873403542,0.1916271925113833,0.18074055878686884,0.01075771030077445,0.01275944208200804,0.18856344731786714,0.0005009857605127519,1.0180817797535775,1.013731557910161,2.7644918371457887,0.003291607636688578,0.16777669447431723,0.18631581645411016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,4.010684605501933e-05,2.191980860260496,0.6280161514987119,0.2716041816000217,0.12873584931599683,nan,nan,nan,nan,nan,nan,5,0.04324092860569744,0.0,6.083466970556316,0.7236525054217265,0.7131010887684959,0.011606665541946075,0.016826447819335365,0.7265483682924824,0.0006047199890235656,1.0211289698347445,1.0153764252090882,2.7692447023993854,0.0037612124871810133,0.16014856175720868,0.7202442616284187,0.18275280448944153,0.17277428876198483,0.012420290171883197,0.012768270843164075,0.1806737781691681,5.178375735763361e-05,1.029880849076199,1.0270840237239853,2.800995676084906,0.0028889361052813543,0.16932750419784692,0.17274780236200388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,3.972291104546267e-05,2.1750579182631733,0.6194556820996661,0.2715198663565687,0.12570033117624535,nan,nan,nan,nan,nan,nan,5,0.04318353529536078,0.0,6.069381992759275,0.7177298565947499,0.7062683425707229,0.011349596961679712,0.017166999683563028,0.7209741171836752,0.0006636323437862172,1.0211926935397613,1.0152501672205256,2.7687090337221045,0.0039053627718423248,0.1644695359836612,0.7153312715732525,0.18097103082997157,0.17118348358335508,0.013028628315270473,0.013059351821028907,0.17941681761424777,0.0002582078673874704,1.0202606505355263,1.0161779861497384,2.770720249779001,0.0026928735079496027,0.1779497938626862,0.1760996237291587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,3.9333685592470434e-05,2.16610843949013,0.6170405502661016,0.2742079555016551,0.12512902034517154,0.05023993461664062,0.023012658081527724,0.28484140553649134,0.1302348418217025,0.4767298958289882,0.20354314212202426,5,0.04276708120657847,0.0,6.0724844407855,0.7147316833959003,0.7033412578352002,0.011922128485302984,0.01721262008054448,0.7174710080598992,0.0005743917742814781,1.0199042925893298,1.013722951449375,2.764360825239039,0.0038131452500906908,0.16604124045469218,0.7124653813142193,0.18311253211579126,0.17251178627554045,0.012158742432046241,0.012470303875263085,0.1803794549804781,0.0005094895852218203,1.018712620858266,1.012726435089681,2.760994507927073,0.0029983125666501196,0.1803823036338082,0.17725495126307075,0.03310432723036861,0.029667710977091945,0.012002106416716792,0.04152597749987095,0.032685550072164275,0.0003966041522006973,1.0305553692958045,1.0283869116727276,2.8037736238492643,0.0006268185464778263,0.14539553458351104,0.03163126606152581,0.19028484290318814,0.17940608921948734,0.012150260326684854,0.011033966863619273,0.18742853368717896,0.0005134317941611824,1.0181204814502256,1.01194340886894,2.758855550513705,0.0031168874517535044,0.18213164376227955,0.1840687609195117,0.31087160666560704,0.28792479012599353,0.011005211069508948,0.01386024510931937,0.3158450244125094,0.0004409807918503116,1.0155051418421612,1.0064250242794148,2.7368745376799297,0.004500150049544486,0.20000279500894008,0.3245627319764755
51,3.893931974986399e-05,2.162086116814068,0.6132205451747463,0.2643501700828538,0.1212520731616914,nan,nan,nan,nan,nan,nan,5,0.04225873805560556,0.0,6.122892173637798,0.7133694717149511,0.7009636617552922,0.011245211120484605,0.016986642340196593,0.7167081806440644,0.000669311170943254,1.0214534576370047,1.0147665959528502,2.7671611241500673,0.0039913717285072385,0.16776297556741582,0.7113851180739906,0.17616243958717026,0.1653646292340095,0.012770089229972742,0.012523513538170173,0.17206211389365472,4.518671252323986e-05,1.0283419347944713,1.0217334638162356,2.7856906736482587,0.0029038140480588575,0.17873578586994546,0.1715388819521992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,3.853996555318275e-05,2.1564878368375995,0.6112612709668888,0.27032092056392293,0.12425519095771602,nan,nan,nan,nan,nan,nan,5,0.04246707797708767,0.0,6.111229658373814,0.7113859641741219,0.6984865537052253,0.011826594957509522,0.016573820204798997,0.7145749992429147,0.0007454537073664314,1.0204414178231562,1.0133947926843156,2.763219787734987,0.004004079508897754,0.16835434332498014,0.7097088037830516,0.18049870042698393,0.16970797203020507,0.01376869775862848,0.012249105358040704,0.1780163838610304,0.0011337461211919607,1.0164414687264358,1.011640522953107,2.7576764515265944,0.0027789418734925323,0.1756332716696038,0.1745830788507352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,3.813577696107161e-05,2.148857162320312,0.6097055778646077,0.26606269614609385,0.11963573055842941,nan,nan,nan,nan,nan,nan,5,0.04178886073260805,0.0,6.09644342618653,0.7091119665360838,0.6960067265274984,0.011802941771412825,0.01676506989602222,0.7124253579206602,0.0007467928502618413,1.02114837403732,1.014147068291622,2.7651811140170413,0.004030916024787502,0.16648725251300117,0.7068098407915648,0.1780390412070701,0.1650301522049074,0.011712050797369235,0.012968101131559832,0.17479755099359712,0.00023140423759986686,1.0258871230177515,1.0179799557629912,2.77511592432236,0.0032394519020308554,0.1826127740854432,0.17130688376739187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,3.77269097959269e-05,2.146779813358261,0.6081912439399729,0.26636250885147755,0.12206592055065911,nan,nan,nan,nan,nan,nan,5,0.04204838298464082,0.0,6.075994190351065,0.7082843657290069,0.6942097275469452,0.012079229151136543,0.01681422462768152,0.7118941176864683,0.000790297646412557,1.0205402462178663,1.0129639087413993,2.7620367835981376,0.004075969204415086,0.16787441491420485,0.7063413835979429,0.17781271255683986,0.16655815570747232,0.013838027066399009,0.01230515032593971,0.17578851893480893,0.0008259887981573704,1.0179190156740667,1.011865707029945,2.758325866531855,0.002857213521845278,0.17670879597800232,0.1721054841328266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,3.731352168382392e-05,2.136254498446742,0.6023021836077241,0.2697532600625559,0.11845643410728117,0.05218883331543515,0.024854862242721175,0.2800312428582013,0.12313651300875747,0.47245924584669374,0.19525469589612413,5,0.04179075736631869,0.0,6.095802406707288,0.704731257628697,0.6899668028459074,0.011647469633097861,0.016380754526019378,0.7082407169826591,0.0009219919674320162,1.0194330204487645,1.0112072625824369,2.7573112961455237,0.004221494204336343,0.17351273887127444,0.7031052465300279,0.1811525248761546,0.1664323741905608,0.008339186078040576,0.012476419398509509,0.17579331623104433,0.0001449395395090386,1.0251251238782337,1.0151028766172496,2.767478236018794,0.003706746037590899,0.1942889455778036,0.17278357897903734,0.03557478270544149,0.0316827101163725,0.009815137511644766,0.041648321977543354,0.03356632842712954,0.0010245612671188555,1.0241304948941394,1.0211047867074365,2.783193741622511,0.0007255915189805784,0.14670286738053287,0.030738983610060812,0.18811060246289135,0.1729274234055387,0.00826023872230758,0.01102586085041181,0.1825297797007532,9.967186485918498e-05,1.0251748569025014,1.0148027717171433,2.7666924578841,0.0038558038913833197,0.19666825483401007,0.17933220477929349,0.31042484672416665,0.2825395368396541,0.007232473332674992,0.01443020290535824,0.3125115943028333,0.00010332944987722628,1.0223896196807414,1.0086034982431846,2.7433758929313954,0.00541799747331625,0.21592661367528063,0.3174020353570171
56,3.6895771993749104e-05,2.128737942683746,0.5996667723772733,0.27665431805162766,0.12270704121705685,nan,nan,nan,nan,nan,nan,5,0.04143831265122974,0.0,6.022823984985218,0.7020917244169587,0.6865719150078531,0.011613589020262107,0.0166513256521148,0.7056829037517118,0.0008054121268677184,1.021119393629224,1.0125773020615951,2.7612258007990746,0.0042830314252703975,0.1737763473722453,0.7010087937112137,0.1859892359247081,0.17129733412745501,0.012521128989061363,0.012796974237366945,0.17870406891571455,0.0002657680793322753,1.024197768341804,1.0123799046457582,2.76021174934715,0.0035606487715811753,0.19157788020787944,0.17638553417792036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,3.64738217761602e-05,2.1193799487318605,0.5988375555472272,0.28123831512916825,0.12673223885174373,nan,nan,nan,nan,nan,nan,5,0.04139668754179125,0.0,6.103863111030394,0.6991885876659378,0.683195068738939,0.011593623985198354,0.016755995909228452,0.7027478496973867,0.0007816547597223207,1.0211139847479647,1.0122334015917949,2.7603992163397724,0.00432576109777258,0.17335263266740567,0.6975337750981818,0.19089312265711167,0.17592322257602985,0.010196809872155637,0.013151335957090986,0.18855141490887925,0.00024971159386583087,1.02467864627884,1.0187146929465203,2.7775063542680196,0.0032950896577495625,0.1883381757605741,0.17587922244138657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,3.604783370089826e-05,2.127094712241595,0.5988956367928455,0.2617567157133693,0.116956080760784,nan,nan,nan,nan,nan,nan,5,0.04133646025384313,0.0,6.038385832004583,0.7021591641121593,0.684907969703203,0.011616513545973312,0.016806334936361425,0.7059352210560114,0.0007768361658308429,1.0203933104960177,1.0107662034818108,2.756524009079238,0.004465625365457051,0.17516310753352785,0.6992820706101553,0.17553377776253756,0.16086992909366107,0.011193358973644667,0.01265366935423353,0.17004126274277628,0.0005565854076154646,1.0214238615666116,1.0114249374325708,2.757573122438208,0.003352325169125004,0.1931698082421685,0.16783380471203363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,3.561797199447537e-05,2.1168003584209796,0.5938751754731568,0.26187197747027224,0.11642124053462823,nan,nan,nan,nan,nan,nan,5,0.041094754876093174,0.0,5.996552336276452,0.698025098740387,0.6808679960316809,0.01190695490866495,0.01666953758371509,0.7015463160605966,0.0009872369082503593,1.020525572368416,1.0108597963687147,2.7568618189985306,0.004412199684457568,0.17680537852075145,0.6973502705121538,0.17549431466910922,0.16108913193231872,0.011053656100491817,0.01261507092005697,0.16929932393190117,0.0008621864413699608,1.0199099674627752,1.0088971754623115,2.750893959550829,0.003401085572757186,0.1938086950648884,0.16814138788805438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
