source,row_index,log_prob,continuous_log_prob,event_structure_log_prob,nll,mask_pattern,primary_slot,event_risk
tail_all,2012,242.45424,243.36331,-0.90907377,-242.45424,17,same_front,0.7260558
tail_all,2013,-72.74487,-67.12402,-5.6208534,72.74487,47,same_front,0.72094965
tail_all,2014,244.42278,245.33185,-0.90907377,-244.42278,17,same_front,1.3037095
tail_all,2015,105.45544,109.20449,-3.7490516,-105.45544,49,same_front,1.181678
tail_all,2016,221.42441,225.25351,-3.8290942,-221.42441,1,same_front,1.0929723
tail_all,2017,240.81224,241.72131,-0.90907377,-240.81224,17,same_front,1.0545605
tail_all,2018,52.024952,56.589752,-4.564801,-52.024952,19,same_rear,1.0484642
tail_all,2019,247.22472,248.13379,-0.90907377,-247.22472,17,same_front,1.0160917
tail_all,2020,110.25869,112.82909,-2.5703964,-110.25869,21,same_front,1.0021031
tail_all,2021,89.77507,94.00963,-4.2345595,-89.77507,5,left_front,0.99898726
tail_all,2022,161.85802,162.76709,-0.90907377,-161.85802,17,same_front,0.9837452
tail_all,2023,151.76358,154.33398,-2.5703964,-151.76358,21,same_front,0.97249323
tail_all,2024,105.440834,109.80892,-4.3680906,-105.440834,21,left_front,0.9663222
tail_all,2025,238.18579,239.09486,-0.90907377,-238.18579,17,same_front,0.9556647
tail_all,2026,238.21887,239.12794,-0.90907377,-238.21887,17,same_front,0.94235647
tail_all,2027,15.644081,18.214478,-2.5703964,-15.644081,21,same_front,0.9234114
tail_all,2028,209.77707,210.68614,-0.90907377,-209.77707,17,same_front,0.92201614
tail_all,2029,75.96228,78.049446,-2.087167,-75.96228,51,same_rear,0.89639896
tail_all,2030,231.38474,232.29381,-0.90907377,-231.38474,17,same_front,0.8855582
tail_all,2031,169.63934,173.81328,-4.1739345,-169.63934,17,right_front,0.8832251
tail_all,2032,238.79465,239.70372,-0.90907377,-238.79465,17,same_front,0.8749225
tail_all,2033,255.23274,256.1418,-0.90907377,-255.23274,17,same_front,0.8675526
tail_all,2034,1.0429502,4.851425,-3.808475,-1.0429502,63,same_front,0.86584693
tail_all,2035,84.208786,86.40782,-2.199037,-84.208786,51,same_front,0.86482847
tail_all,2036,251.92665,252.83572,-0.90907377,-251.92665,17,same_front,0.8615666
tail_all,2037,72.251495,76.8163,-4.564801,-72.251495,19,same_rear,0.8604481
tail_all,2038,60.528214,68.22851,-7.700294,-60.528214,18,same_rear,0.85815996
tail_all,2039,10.507061,14.357208,-3.8501477,-10.507061,63,same_rear,0.8563096
tail_all,2040,27.17828,30.986755,-3.808475,-27.17828,63,same_front,0.85015
tail_all,2041,95.5257,97.61287,-2.087167,-95.5257,51,same_rear,0.84356326
tail_all,2042,203.61766,204.52673,-0.90907377,-203.61766,17,same_front,0.8424149
tail_all,2043,230.95259,231.86166,-0.90907377,-230.95259,17,same_front,0.8379318
tail_all,2044,124.528946,128.70288,-4.1739345,-124.528946,17,right_front,0.8367389
tail_all,2045,131.60242,134.1728,-2.5703964,-131.60242,21,same_front,0.82549363
tail_all,2046,226.26222,227.1713,-0.90907377,-226.26222,17,same_front,0.81270856
tail_all,2047,82.217636,84.3048,-2.087167,-82.217636,51,same_rear,0.80600065
tail_all,2048,249.46255,250.37163,-0.90907377,-249.46255,17,same_front,0.804385
tail_all,2049,86.246864,92.84855,-6.6016827,-86.246864,29,same_front,0.8001287
tail_all,2050,256.9695,257.8786,-0.90907377,-256.9695,17,same_front,0.79753906
tail_all,2051,30.603825,34.45397,-3.8501477,-30.603825,63,same_rear,0.7867078
tail_all,2052,105.06751,107.63791,-2.5703964,-105.06751,21,same_front,0.7862663
tail_all,2053,55.08264,57.281677,-2.199037,-55.08264,51,same_front,0.7857269
tail_all,2054,187.56177,188.47084,-0.90907377,-187.56177,17,same_front,0.7739395
tail_all,2055,122.28121,124.85161,-2.5703964,-122.28121,21,same_front,0.76457286
tail_all,2056,146.21013,150.06027,-3.8501477,-146.21013,5,same_front,0.7632194
tail_all,2057,-85.33357,-79.71272,-5.6208534,85.33357,47,same_rear,0.7399754
tail_all,2058,66.323425,67.2325,-0.90907377,-66.323425,17,same_front,0.73911107
tail_all,2059,231.33894,232.24802,-0.90907377,-231.33894,17,same_front,0.736992
tail_all,2060,119.7516,122.322,-2.5703964,-119.7516,21,same_front,0.72893095
tail_all,2061,12.808506,18.717041,-5.9085355,-12.808506,63,left_rear,0.7229645
tail_all,2062,232.65726,233.56633,-0.90907377,-232.65726,17,same_front,0.7200842
tail_all,2063,240.94804,241.85712,-0.90907377,-240.94804,17,same_front,1.2194096
tail_all,2064,254.5416,255.45067,-0.90907377,-254.5416,17,same_front,1.157029
tail_all,2065,222.4322,223.34128,-0.90907377,-222.4322,17,same_front,1.1545119
tail_all,2066,236.5103,237.41937,-0.90907377,-236.5103,17,same_front,1.1439514
tail_all,2067,191.98369,192.89276,-0.90907377,-191.98369,17,same_front,1.1436957
tail_all,2068,251.20284,252.11191,-0.90907377,-251.20284,17,same_front,1.1414564
tail_all,2069,239.82341,240.73248,-0.90907377,-239.82341,17,same_front,1.098416
tail_all,2070,178.67393,179.58301,-0.90907377,-178.67393,17,same_front,1.0572909
tail_all,2071,249.30675,250.21582,-0.90907377,-249.30675,17,same_front,1.0280554
tail_all,2072,251.65665,252.56572,-0.90907377,-251.65665,17,same_front,0.99204266
tail_all,2073,149.43509,152.0055,-2.5703964,-149.43509,21,same_front,0.9900225
tail_all,2074,90.7878,92.87497,-2.087167,-90.7878,51,same_rear,0.98944205
tail_all,2075,126.25009,129.99915,-3.7490516,-126.25009,49,same_front,0.9867001
tail_all,2076,55.57196,57.770996,-2.199037,-55.57196,51,same_front,0.9823365
tail_all,2077,232.13638,233.04546,-0.90907377,-232.13638,17,same_front,0.9605526
tail_all,2078,80.65072,86.153786,-5.5030704,-80.65072,35,same_front,0.951838
tail_all,2079,93.81243,98.04699,-4.2345595,-93.81243,50,same_rear,0.949022
tail_all,2080,216.6733,217.58237,-0.90907377,-216.6733,17,same_front,0.9472643
tail_all,2081,186.80875,187.71782,-0.90907377,-186.80875,17,same_front,0.9454926
tail_all,2082,70.44389,72.64293,-2.199037,-70.44389,51,same_front,0.9408102
tail_all,2083,101.10361,103.19077,-2.087167,-101.10361,51,same_rear,0.92284095
tail_all,2084,21.405165,23.604202,-2.199037,-21.405165,51,same_front,0.92160255
tail_all,2085,254.19548,255.10455,-0.90907377,-254.19548,17,same_front,0.91964436
tail_all,2086,53.298378,55.385544,-2.087167,-53.298378,51,same_rear,0.9165791
tail_all,2087,254.84444,255.75351,-0.90907377,-254.84444,17,same_front,0.9090231
tail_all,2088,47.941498,50.028664,-2.087167,-47.941498,51,same_rear,0.8974685
tail_all,2089,244.39081,245.29988,-0.90907377,-244.39081,17,same_front,0.8692672
tail_all,2090,251.68336,252.59244,-0.90907377,-251.68336,17,same_front,0.862148
tail_all,2091,137.4339,140.00429,-2.5703964,-137.4339,21,same_front,0.85842186
tail_all,2092,251.26346,252.17253,-0.90907377,-251.26346,17,same_front,0.8581768
tail_all,2093,216.34871,217.25778,-0.90907377,-216.34871,17,same_front,0.8361962
tail_all,2094,-68.72829,-64.878136,-3.8501477,68.72829,63,same_rear,0.82698214
tail_all,2095,155.12086,158.97101,-3.8501477,-155.12086,5,same_front,0.80849534
tail_all,2096,27.764507,33.38536,-5.6208534,-27.764507,31,same_rear,0.8004428
tail_all,2097,39.680958,45.18403,-5.5030704,-39.680958,31,same_front,0.7892829
tail_all,2098,164.1512,168.00134,-3.8501477,-164.1512,5,same_front,0.7825852
tail_all,2099,128.45834,131.02875,-2.5703964,-128.45834,21,same_front,0.7811933
tail_all,2100,-62.118347,-58.30987,-3.808475,62.118347,63,same_front,0.770901
tail_all,2101,213.27162,214.1807,-0.90907377,-213.27162,17,same_front,0.7677588
tail_all,2102,150.42136,152.99176,-2.5703964,-150.42136,21,same_front,0.76469004
tail_all,2103,151.73987,154.31027,-2.5703964,-151.73987,21,same_front,0.7600715
tail_all,2104,62.008797,64.09596,-2.087167,-62.008797,51,same_rear,0.75204384
tail_all,2105,95.06765,97.266685,-2.199037,-95.06765,51,same_front,0.74053955
tail_all,2106,250.49382,251.4029,-0.90907377,-250.49382,17,same_front,0.7357178
tail_all,2107,236.63777,237.54684,-0.90907377,-236.63777,17,same_front,1.1659299
tail_all,2108,167.75739,168.66646,-0.90907377,-167.75739,17,same_front,1.1451156
tail_all,2109,98.30662,100.877014,-2.5703964,-98.30662,21,same_front,1.1053295
tail_all,2110,145.16428,147.73466,-2.5703964,-145.16428,21,same_front,1.1021236
tail_all,2111,96.92891,103.530594,-6.6016827,-96.92891,29,same_front,1.0481589
tail_all,2112,244.0523,244.96138,-0.90907377,-244.0523,17,same_front,1.0303904
tail_all,2113,134.73346,138.96802,-4.2345595,-134.73346,5,left_front,0.9980989
tail_all,2114,227.43343,228.3425,-0.90907377,-227.43343,17,same_front,0.9913656
tail_all,2115,241.80232,242.7114,-0.90907377,-241.80232,17,same_front,0.98984504
tail_all,2116,234.15598,235.06505,-0.90907377,-234.15598,17,same_front,0.98660326
tail_all,2117,94.594925,100.50346,-5.9085355,-94.594925,35,same_rear,0.96724886
tail_all,2118,55.774117,57.973152,-2.199037,-55.774117,51,same_front,0.95958656
tail_all,2119,72.901634,74.9888,-2.087167,-72.901634,51,same_rear,0.95859975
tail_all,2120,99.084335,99.99341,-0.90907377,-99.084335,17,same_front,0.9567605
tail_all,2121,120.87982,124.628876,-3.7490516,-120.87982,49,same_front,0.94803387
tail_all,2122,26.078175,31.98671,-5.9085355,-26.078175,55,same_front,0.9424505
tail_all,2123,-43.246784,-37.62593,-5.6208534,43.246784,55,same_rear,0.93802476
tail_all,2124,235.43614,236.34521,-0.90907377,-235.43614,17,same_front,0.9047223
tail_all,2125,39.961502,47.661797,-7.700294,-39.961502,31,left_front,0.9013495
tail_all,2126,40.347954,42.43512,-2.087167,-40.347954,51,same_rear,0.89965826
tail_all,2127,81.46291,85.831,-4.3680906,-81.46291,21,left_front,0.87354016
tail_all,2128,65.75119,67.950226,-2.199037,-65.75119,51,same_front,0.8716032
tail_all,2129,194.38335,195.29242,-0.90907377,-194.38335,17,same_front,0.8588968
tail_all,2130,108.0163,112.384384,-4.3680906,-108.0163,21,left_front,0.82835627
tail_all,2131,244.4783,245.38737,-0.90907377,-244.4783,17,same_front,0.8280561
tail_all,2132,236.3604,237.26947,-0.90907377,-236.3604,17,same_front,0.8262865
tail_all,2133,159.4148,161.98518,-2.5703964,-159.4148,21,same_front,0.81973064
tail_all,2134,-47.17824,-41.55739,-5.6208534,47.17824,47,same_rear,0.80989456
tail_all,2135,91.08665,93.17381,-2.087167,-91.08665,51,same_rear,0.807485
tail_all,2136,49.075775,51.27481,-2.199037,-49.075775,51,same_front,0.80593556
tail_all,2137,30.705837,36.32669,-5.6208534,-30.705837,47,same_front,0.80447495
tail_all,2138,242.98264,243.89171,-0.90907377,-242.98264,17,same_front,0.8018944
tail_all,2139,225.40297,226.31204,-0.90907377,-225.40297,17,same_front,0.8018436
tail_all,2140,251.03236,251.94144,-0.90907377,-251.03236,17,same_front,0.79601985
tail_all,2141,93.555405,95.75444,-2.199037,-93.555405,51,same_front,0.78048354
tail_all,2142,228.61285,232.44196,-3.8290942,-228.61285,1,same_front,0.77128434
tail_all,2143,-76.43463,-68.73434,-7.700294,76.43463,13,left_rear,0.7608889
tail_all,2144,134.6831,137.2535,-2.5703964,-134.6831,21,same_front,0.7577603
tail_all,2145,98.434715,100.52188,-2.087167,-98.434715,51,same_rear,0.7505101
tail_all,2146,39.54404,44.10884,-4.564801,-39.54404,19,same_rear,0.7391026
tail_all,2147,247.32234,248.23141,-0.90907377,-247.32234,17,same_front,0.73885334
tail_all,2148,204.96028,205.86935,-0.90907377,-204.96028,17,same_front,0.73350173
tail_all,2149,247.51999,248.42906,-0.90907377,-247.51999,17,same_front,0.731797
tail_all,2150,105.40715,107.97755,-2.5703964,-105.40715,21,same_front,0.73072726
tail_all,2151,244.76204,245.67111,-0.90907377,-244.76204,17,same_front,0.7283677
tail_all,2152,229.82668,230.73575,-0.90907377,-229.82668,17,same_front,0.72551996
tail_all,2153,86.30273,88.50176,-2.199037,-86.30273,51,same_front,0.7250879
tail_all,2154,230.17288,231.08195,-0.90907377,-230.17288,17,same_front,0.71972185
tail_all,2155,249.49452,250.4036,-0.90907377,-249.49452,17,same_front,1.0350772
tail_all,2156,256.41034,257.31943,-0.90907377,-256.41034,17,same_front,0.9877648
tail_all,2157,118.38818,119.29726,-0.90907377,-118.38818,17,same_front,0.98251885
tail_all,2158,4.7673025,9.634384,-4.8670816,-4.7673025,51,right_rear,0.9786845
tail_all,2159,245.08717,245.99625,-0.90907377,-245.08717,17,same_front,0.96579295
tail_all,2160,247.87025,248.77933,-0.90907377,-247.87025,17,same_front,0.96434754
tail_all,2161,100.14771,102.71811,-2.5703964,-100.14771,21,same_front,0.9414918
tail_all,2162,-3.9021053,1.8522797,-5.754385,3.9021053,63,left_front,0.8618325
tail_all,2163,155.4692,159.31934,-3.8501477,-155.4692,5,same_front,0.8028533
tail_all,2164,200.78908,201.69815,-0.90907377,-200.78908,17,same_front,0.79613006
tail_all,2165,223.22551,227.05461,-3.8290942,-223.22551,1,same_front,0.7796049
tail_all,2166,71.56082,75.92891,-4.3680906,-71.56082,21,left_front,0.7715682
tail_all,2167,249.1655,250.07457,-0.90907377,-249.1655,17,same_front,0.76751083
tail_all,2168,249.7934,250.70247,-0.90907377,-249.7934,17,same_front,0.7619479
tail_all,2169,129.71658,133.46564,-3.7490516,-129.71658,49,same_front,0.7526931
tail_all,2170,129.07303,131.64343,-2.5703964,-129.07303,21,same_front,0.7484893
tail_all,2171,216.87245,217.78152,-0.90907377,-216.87245,17,same_front,0.73903835
tail_all,2172,172.7458,177.67351,-4.9277062,-172.7458,16,right_front,0.72770035
tail_all,2173,128.98996,133.35805,-4.3680906,-128.98996,21,left_front,0.7260132
tail_all,2174,233.02771,233.93678,-0.90907377,-233.02771,17,same_front,0.72499275
tail_all,2175,219.3591,223.1882,-3.8290942,-219.3591,1,same_front,0.92667234
tail_all,2176,43.85282,50.85997,-7.007148,-43.85282,15,left_front,0.86301064
tail_all,2177,199.93135,200.84042,-0.90907377,-199.93135,17,same_front,0.7925972
tail_all,2178,-233.8642,-226.16391,-7.700294,233.8642,63,right_rear,0.77014506
tail_all,2179,152.55116,153.46024,-0.90907377,-152.55116,17,same_front,1.2292914
tail_all,2180,18.43272,22.282867,-3.8501477,-18.43272,5,same_front,1.0434136
tail_all,2181,244.76204,245.67111,-0.90907377,-244.76204,17,same_front,0.90906274
tail_all,2182,98.19888,102.43344,-4.2345595,-98.19888,5,left_front,0.84949225
tail_all,2183,-77.67629,-69.976,-7.700294,77.67629,37,same_front,0.8431064
tail_all,2184,54.569992,62.270287,-7.700294,-54.569992,39,same_rear,0.8058101
tail_all,2185,217.1313,218.04037,-0.90907377,-217.1313,17,same_front,1.2230574
tail_all,2186,244.53401,245.44308,-0.90907377,-244.53401,17,same_front,0.99452186
tail_all,2187,183.2992,184.20827,-0.90907377,-183.2992,17,same_front,0.9424409
tail_all,2188,243.44374,244.35281,-0.90907377,-243.44374,17,same_front,0.91937387
tail_all,2189,179.44698,180.35605,-0.90907377,-179.44698,17,same_front,0.91327745
tail_all,2190,43.447052,47.68161,-4.2345595,-43.447052,50,same_rear,0.9107456
tail_all,2191,210.71683,211.6259,-0.90907377,-210.71683,17,same_front,0.87534565
tail_all,2192,8.424288,12.17334,-3.7490516,-8.424288,49,same_front,0.8687555
tail_all,2193,54.09702,58.66182,-4.564801,-54.09702,19,same_rear,0.8550845
tail_all,2194,51.30171,57.615707,-6.3140006,-51.30171,49,right_rear,0.85281754
tail_all,2195,218.55989,219.46896,-0.90907377,-218.55989,17,same_front,0.84864706
tail_all,2196,174.89764,179.82535,-4.9277062,-174.89764,16,right_front,0.8481169
tail_all,2197,63.83725,66.036285,-2.199037,-63.83725,51,same_front,0.8402003
tail_all,2198,199.78625,200.69533,-0.90907377,-199.78625,17,same_front,0.83691967
tail_all,2199,221.03973,224.86884,-3.8290942,-221.03973,1,same_front,0.8283887
tail_all,2200,137.85645,140.42685,-2.5703964,-137.85645,21,same_front,0.80733883
tail_all,2201,197.77348,198.68256,-0.90907377,-197.77348,17,same_front,0.79579073
tail_all,2202,208.91307,209.82214,-0.90907377,-208.91307,17,same_front,0.7943556
tail_all,2203,33.574753,37.80931,-4.2345595,-33.574753,5,left_front,0.75610524
tail_all,2204,210.15288,211.06195,-0.90907377,-210.15288,17,same_front,0.74749887
tail_all,2205,15.787245,17.986282,-2.199037,-15.787245,51,same_front,0.74175835
tail_all,2206,137.32138,138.23045,-0.90907377,-137.32138,17,same_front,0.7364249
tail_all,2207,202.17914,203.08821,-0.90907377,-202.17914,17,same_front,0.7299483
tail_all,2208,22.782494,29.789642,-7.007148,-22.782494,43,same_rear,0.7296041
generated,0,218.83409,219.74316,-0.90907377,-218.83409,17,same_front,
generated,1,61.536964,63.736,-2.199037,-61.536964,51,same_front,
generated,2,136.47491,139.0453,-2.5703964,-136.47491,21,same_front,
generated,3,234.08736,234.99643,-0.90907377,-234.08736,17,same_front,
generated,4,162.5374,163.44647,-0.90907377,-162.5374,17,same_front,
generated,5,84.31259,86.51163,-2.199037,-84.31259,51,same_front,
generated,6,98.14135,100.71175,-2.5703964,-98.14135,21,same_front,
generated,7,24.671597,30.29245,-5.6208534,-24.671597,55,same_rear,
generated,8,64.323235,66.4104,-2.087167,-64.323235,51,same_rear,
generated,9,8.894451,12.702927,-3.808475,-8.894451,63,same_front,
generated,10,64.80554,66.89271,-2.087167,-64.80554,51,same_rear,
generated,11,215.84001,216.74908,-0.90907377,-215.84001,17,same_front,
generated,12,239.24565,240.15472,-0.90907377,-239.24565,17,same_front,
generated,13,240.41243,241.3215,-0.90907377,-240.41243,17,same_front,
generated,14,213.34868,214.25775,-0.90907377,-213.34868,17,same_front,
generated,15,140.71706,141.62613,-0.90907377,-140.71706,17,same_front,
generated,16,227.53839,228.44746,-0.90907377,-227.53839,17,same_front,
generated,17,115.98631,116.895386,-0.90907377,-115.98631,17,same_front,
generated,18,221.76913,222.6782,-0.90907377,-221.76913,17,same_front,
generated,19,74.02245,76.10962,-2.087167,-74.02245,51,same_rear,
generated,20,75.05219,77.13936,-2.087167,-75.05219,51,same_rear,
generated,21,56.30179,58.500824,-2.199037,-56.30179,51,same_front,
generated,22,67.76968,69.96871,-2.199037,-67.76968,51,same_front,
generated,23,210.96092,211.87,-0.90907377,-210.96092,17,same_front,
generated,24,134.67622,138.52637,-3.8501477,-134.67622,5,same_front,
generated,25,6.934315,10.74279,-3.808475,-6.934315,63,same_front,
generated,26,-31.622402,-26.001549,-5.6208534,31.622402,47,same_rear,
generated,27,140.03966,140.94873,-0.90907377,-140.03966,17,same_front,
generated,28,83.123886,86.87294,-3.7490516,-83.123886,49,same_front,
generated,29,110.571976,113.14237,-2.5703964,-110.571976,21,same_front,
generated,30,192.64348,193.55255,-0.90907377,-192.64348,17,same_front,
generated,31,244.02206,244.93114,-0.90907377,-244.02206,17,same_front,
generated,32,218.08531,218.99438,-0.90907377,-218.08531,17,same_front,
generated,33,202.63437,203.54344,-0.90907377,-202.63437,17,same_front,
generated,34,65.94475,68.03191,-2.087167,-65.94475,51,same_rear,
generated,35,244.46806,245.37714,-0.90907377,-244.46806,17,same_front,
generated,36,-7.0698743,-3.2197266,-3.8501477,7.0698743,63,same_rear,
generated,37,129.57774,133.75168,-4.1739345,-129.57774,17,right_front,
generated,38,227.92567,228.83475,-0.90907377,-227.92567,17,same_front,
generated,39,62.36474,64.451904,-2.087167,-62.36474,51,same_rear,
generated,40,241.33362,242.24269,-0.90907377,-241.33362,17,same_front,
generated,41,256.011,256.92007,-0.90907377,-256.011,17,same_front,
generated,42,135.34439,139.09344,-3.7490516,-135.34439,49,same_front,
generated,43,217.6297,218.53877,-0.90907377,-217.6297,17,same_front,
generated,44,59.749977,61.837143,-2.087167,-59.749977,51,same_rear,
generated,45,232.84273,233.7518,-0.90907377,-232.84273,17,same_front,
generated,46,219.48305,220.39212,-0.90907377,-219.48305,17,same_front,
generated,47,231.23866,232.14774,-0.90907377,-231.23866,17,same_front,
generated,48,-7.09246,0.60783386,-7.700294,7.09246,55,left_front,
generated,49,229.18013,230.0892,-0.90907377,-229.18013,17,same_front,
generated,50,218.94307,219.85214,-0.90907377,-218.94307,17,same_front,
generated,51,236.47276,237.38184,-0.90907377,-236.47276,17,same_front,
generated,52,65.48689,67.68593,-2.199037,-65.48689,51,same_front,
generated,53,64.758224,66.95726,-2.199037,-64.758224,51,same_front,
generated,54,199.36945,203.19855,-3.8290942,-199.36945,1,same_front,
generated,55,131.02695,133.59735,-2.5703964,-131.02695,21,same_front,
generated,56,66.42626,68.6253,-2.199037,-66.42626,51,same_front,
generated,57,9.4669285,16.068611,-6.6016827,-9.4669285,27,same_rear,
generated,58,67.887,69.97417,-2.087167,-67.887,51,same_rear,
generated,59,60.71649,62.803658,-2.087167,-60.71649,51,same_rear,
generated,60,26.48029,32.388824,-5.9085355,-26.48029,55,same_front,
generated,61,20.782774,22.981812,-2.199037,-20.782774,51,same_front,
generated,62,239.13158,240.04065,-0.90907377,-239.13158,17,same_front,
generated,63,41.17666,43.263824,-2.087167,-41.17666,51,same_rear,
generated,64,37.332726,39.41989,-2.087167,-37.332726,51,same_rear,
generated,65,91.160034,93.35907,-2.199037,-91.160034,51,same_front,
generated,66,81.745705,84.3161,-2.5703964,-81.745705,21,same_front,
generated,67,54.919876,57.11891,-2.199037,-54.919876,51,same_front,
generated,68,-15.141926,-11.291779,-3.8501477,15.141926,63,same_rear,
generated,69,74.909904,76.99707,-2.087167,-74.909904,51,same_rear,
generated,70,212.29793,213.207,-0.90907377,-212.29793,17,same_front,
generated,71,0.30454135,2.3917084,-2.087167,-0.30454135,51,same_rear,
generated,72,64.53195,66.73099,-2.199037,-64.53195,51,same_front,
generated,73,185.75995,186.66902,-0.90907377,-185.75995,17,same_front,
generated,74,20.957663,23.04483,-2.087167,-20.957663,51,same_rear,
generated,75,220.5706,221.47968,-0.90907377,-220.5706,17,same_front,
generated,76,40.30941,42.396576,-2.087167,-40.30941,51,same_rear,
generated,77,229.88663,230.7957,-0.90907377,-229.88663,17,same_front,
generated,78,194.91597,198.74507,-3.8290942,-194.91597,1,same_front,
generated,79,-12.940105,-7.319252,-5.6208534,12.940105,47,same_front,
generated,80,101.1446,103.343636,-2.199037,-101.1446,51,same_front,
generated,81,30.655897,32.854935,-2.199037,-30.655897,51,same_front,
generated,82,38.800514,40.88768,-2.087167,-38.800514,51,same_rear,
generated,83,164.7613,165.67038,-0.90907377,-164.7613,17,same_front,
generated,84,48.85074,55.452423,-6.6016827,-48.85074,23,same_front,
generated,85,-26.139503,-18.439209,-7.700294,26.139503,42,same_rear,
generated,86,235.74829,236.65736,-0.90907377,-235.74829,17,same_front,
generated,87,221.31381,225.14291,-3.8290942,-221.31381,1,same_front,
generated,88,194.22523,195.13431,-0.90907377,-194.22523,17,same_front,
generated,89,8.154905,10.353943,-2.199037,-8.154905,51,same_front,
generated,90,53.204575,55.29174,-2.087167,-53.204575,51,same_rear,
generated,91,249.15965,250.06873,-0.90907377,-249.15965,17,same_front,
generated,92,40.44137,42.528534,-2.087167,-40.44137,51,same_rear,
generated,93,164.74835,168.57745,-3.8290942,-164.74835,1,same_front,
generated,94,56.535477,57.44455,-0.90907377,-56.535477,17,same_front,
generated,95,85.218124,89.45268,-4.2345595,-85.218124,5,left_front,
generated,96,153.78343,154.6925,-0.90907377,-153.78343,17,same_front,
generated,97,61.840767,64.0398,-2.199037,-61.840767,51,same_front,
generated,98,-49.874954,-42.867805,-7.007148,49.874954,62,same_rear,
generated,99,220.71388,221.62296,-0.90907377,-220.71388,17,same_front,
generated,100,237.8402,238.74927,-0.90907377,-237.8402,17,same_front,
generated,101,36.720783,42.62932,-5.9085355,-36.720783,51,right_front,
generated,102,86.38001,88.46718,-2.087167,-86.38001,51,same_rear,
generated,103,117.63428,122.19908,-4.564801,-117.63428,19,same_rear,
generated,104,117.32509,122.25279,-4.9277062,-117.32509,16,right_front,
generated,105,82.43267,84.51984,-2.087167,-82.43267,51,same_rear,
generated,106,41.82419,44.023224,-2.199037,-41.82419,51,same_front,
generated,107,97.53208,100.10248,-2.5703964,-97.53208,21,same_front,
generated,108,126.13768,129.88673,-3.7490516,-126.13768,49,same_front,
generated,109,223.67879,224.58786,-0.90907377,-223.67879,17,same_front,
generated,110,232.39606,233.30513,-0.90907377,-232.39606,17,same_front,
generated,111,15.568943,21.477478,-5.9085355,-15.568943,55,same_front,
generated,112,-58.97225,-56.885086,-2.087167,58.97225,51,same_rear,
generated,113,210.99599,211.90506,-0.90907377,-210.99599,17,same_front,
generated,114,140.78735,144.96129,-4.1739345,-140.78735,17,right_front,
generated,115,209.72635,210.63542,-0.90907377,-209.72635,17,same_front,
generated,116,160.55687,164.38597,-3.8290942,-160.55687,1,same_front,
generated,117,61.92003,66.15459,-4.2345595,-61.92003,50,same_rear,
generated,118,136.06505,139.91519,-3.8501477,-136.06505,5,same_front,
generated,119,60.406765,64.25691,-3.8501477,-60.406765,5,same_front,
generated,120,130.2392,132.8096,-2.5703964,-130.2392,21,same_front,
generated,121,210.42166,211.33073,-0.90907377,-210.42166,17,same_front,
generated,122,57.9859,60.073067,-2.087167,-57.9859,51,same_rear,
generated,123,11.339397,15.189545,-3.8501477,-11.339397,63,same_rear,
generated,124,51.21775,53.304916,-2.087167,-51.21775,51,same_rear,
generated,125,-10.376751,-6.5682755,-3.808475,10.376751,63,same_front,
generated,126,21.661768,28.26345,-6.6016827,-21.661768,23,same_front,
generated,127,130.7099,131.61897,-0.90907377,-130.7099,17,same_front,
generated,128,8.504124,14.412659,-5.9085355,-8.504124,51,right_front,
generated,129,235.67888,236.58795,-0.90907377,-235.67888,17,same_front,
generated,130,49.02189,51.592285,-2.5703964,-49.02189,21,same_front,
generated,131,119.97132,123.82147,-3.8501477,-119.97132,5,same_front,
generated,132,202.79399,203.70306,-0.90907377,-202.79399,17,same_front,
generated,133,8.841215,11.040253,-2.199037,-8.841215,51,same_front,
generated,134,122.976906,125.5473,-2.5703964,-122.976906,21,same_front,
generated,135,155.05806,155.96713,-0.90907377,-155.05806,17,same_front,
generated,136,8.766773,12.61692,-3.8501477,-8.766773,63,same_rear,
generated,137,208.55574,209.46481,-0.90907377,-208.55574,17,same_front,
generated,138,193.59149,194.50056,-0.90907377,-193.59149,17,same_front,
generated,139,70.86454,73.063576,-2.199037,-70.86454,51,same_front,
generated,140,240.15439,241.06346,-0.90907377,-240.15439,17,same_front,
generated,141,101.6366,105.38565,-3.7490516,-101.6366,49,same_front,
generated,142,133.771,136.3414,-2.5703964,-133.771,21,same_front,
generated,143,219.01248,219.92155,-0.90907377,-219.01248,17,same_front,
generated,144,111.69931,114.26971,-2.5703964,-111.69931,21,same_front,
generated,145,24.162039,26.249207,-2.087167,-24.162039,51,same_rear,
generated,146,188.51279,189.42186,-0.90907377,-188.51279,17,same_front,
generated,147,217.67444,218.58351,-0.90907377,-217.67444,17,same_front,
generated,148,229.8582,230.76727,-0.90907377,-229.8582,17,same_front,
generated,149,208.07472,208.9838,-0.90907377,-208.07472,17,same_front,
generated,150,30.363905,32.562943,-2.199037,-30.363905,51,same_front,
generated,151,13.140296,15.227463,-2.087167,-13.140296,51,same_rear,
generated,152,224.28651,225.19559,-0.90907377,-224.28651,17,same_front,
generated,153,34.23327,36.320435,-2.087167,-34.23327,51,same_rear,
generated,154,239.74901,240.65808,-0.90907377,-239.74901,17,same_front,
generated,155,149.78668,153.96062,-4.1739345,-149.78668,17,right_front,
