epoch,rollout_seconds,selection_metric,stage,stage_epoch,train_action,train_behavior_kl,train_behavior_reconstruction,train_diversity_floor,train_initial_plan_position,train_interaction,train_loss,train_overlap,train_physical,train_plan_action,train_plan_position,train_position,train_refinable_fraction,train_roll_loss,train_start_fraction,train_start_loss,train_start_summary,train_velocity,val_action,val_behavior_kl,val_behavior_reconstruction,val_diversity_floor,val_initial_plan_position,val_interaction,val_loss,val_overlap,val_physical,val_plan_action,val_plan_position,val_position,val_refinable_fraction,val_roll_action,val_roll_behavior_kl,val_roll_behavior_reconstruction,val_roll_diversity_floor,val_roll_initial_plan_position,val_roll_interaction,val_roll_loss,val_roll_overlap,val_roll_physical,val_roll_plan_action,val_roll_plan_position,val_roll_position,val_roll_refinable_fraction,val_roll_start_summary,val_roll_velocity,val_start_action,val_start_behavior_kl,val_start_behavior_reconstruction,val_start_diversity_floor,val_start_initial_plan_position,val_start_interaction,val_start_loss,val_start_overlap,val_start_physical,val_start_plan_action,val_start_plan_position,val_start_position,val_start_refinable_fraction,val_start_start_summary,val_start_summary,val_start_velocity,val_velocity
24,5.0,0.6228015055411806,full_refinement,4,0.04582194431603124,0.012110073608280326,0.010366374645223867,0.0,0.14073176728007475,0.16376506667214819,0.1853333040438698,0.003125135222365473,3.288084761824736e-05,0.05250104405091437,0.12341626361645652,0.09772858345728083,0.5253228810286049,0.18512521452842962,0.5000060273635151,0.18554139370283393,0.004063993950028806,0.08356284218030341,0.04432852634243549,0.0,0.0,0.0,0.13772945967379702,0.1572104219209265,0.17739941948463048,0.0014774475949471471,4.618411061487701e-05,0.05081418970668757,0.11891191054588904,0.09404779507448434,0.5248457459072587,0.044403990582814294,0.0,0.0,0.0,0.13696522910207037,0.15713218520715755,0.17685558800659482,0.0014798135598924347,4.661513867116685e-05,0.05083859987832882,0.11867946153753019,0.09383546988721247,0.5248457459072587,0.0,0.08152141102722713,0.04425306203306983,0.0,0.0,0.0,0.1384936903440763,0.15728865812222162,0.17794325100208716,0.001475081625998158,4.57530845688592e-05,0.05078977967302004,0.11914435957395841,0.09426011988725612,0.5248457459072587,0.006672315968437091,0.0033361579842185454,0.08110680038887988,0.08131410563906664
25,5.0,0.6176012025742523,full_refinement,5,0.04554369934430879,0.011573001388829761,0.009902425777304274,0.0,0.1398870909433527,0.16278989668777238,0.18404896564085152,0.0031661131557752576,3.450079354174073e-05,0.05219353353419993,0.12254749561419906,0.09705602144637797,0.5253163388700728,0.18316855157063297,0.5000060273635151,0.1849293801247567,0.004025821873612132,0.08299312649806566,0.04410503735696828,0.0,0.0,0.0,0.13727173315627234,0.15502438039849045,0.17555541939363278,0.0014511499481236257,5.5629145138135795e-05,0.0505647199750735,0.11776872489739347,0.09308306924092076,0.5248457459072587,0.04419039194743154,0.0,0.0,0.0,0.13745281687646946,0.15488532449675615,0.17528166314439167,0.001452627609035483,5.5724570574004063e-05,0.05059585853346756,0.11773708188738773,0.09302847053875368,0.5248457459072587,0.0,0.08075233834682319,0.044019682855202406,0.0,0.0,0.0,0.13709065075668078,0.15516343608340888,0.175829175090979,0.001449672285363906,5.5533722888205816e-05,0.0505335814561005,0.11780036792710975,0.09313766796279836,0.5248457459072587,0.0058554710448281005,0.0029277355224140503,0.08012931113914838,0.08044082470356471
26,5.0,0.6161348039470144,full_refinement,6,0.04536367469696755,0.011801799261683952,0.009897823993475427,0.0,0.13915102601304608,0.16226088449401152,0.18329373342288452,0.0031923183596167955,3.300810417121858e-05,0.05199239245766283,0.12201031359920421,0.09663393754121602,0.5253194598908465,0.18222226867763583,0.5000060273635151,0.18436519794018344,0.0040308808227183125,0.08264613644597213,0.04393541003779444,0.0,0.0,0.0,0.1357283063981899,0.15503635474298366,0.17472987515585764,0.001478234759320027,4.196900452355116e-05,0.05048040996389414,0.11710461043806934,0.09253981778467144,0.5248457459072587,0.04403443802049551,0.0,0.0,0.0,0.13511812487843805,0.15474240351763982,0.17410212471371606,0.0014788651686142046,4.16946888198634e-05,0.05050661532139337,0.11680023078486403,0.09223679120026568,0.5248457459072587,0.0,0.08035800690767626,0.04383638193683019,0.0,0.0,0.0,0.13633848787852065,0.15533030624427493,0.17535762559799922,0.001477604354953482,4.22433194960942e-05,0.05045420454726333,0.11740899068259057,0.09284284411284027,0.5248457459072587,0.0058946868049956505,0.0029473434024978253,0.07988681744724985,0.08012241209862093
27,5.0,0.6178979845619424,full_refinement,7,0.045135502886586416,0.011629058762582774,0.009694212268531406,0.0,0.1387433249450608,0.16130182724920952,0.18215070212360143,0.003222498182265389,2.854417781099854e-05,0.05174075534762472,0.1212217260352613,0.09601450656611926,0.525314605894575,0.1819586177132285,0.5000060273635151,0.18234278644110596,0.003973965308953488,0.08216770423454874,0.043916027598753175,0.0,0.0,0.0,0.13330017166241767,0.1556070844332377,0.1756837209538808,0.0015108482604205766,3.4082388697182856e-05,0.050479429601519195,0.11784943786484224,0.09322393861003023,0.5248457459072587,0.044048976882424935,0.0,0.0,0.0,0.13292273806122246,0.15547432519850277,0.1755346645596166,0.0015143833662723265,3.3507824488419564e-05,0.050564370566496146,0.11792115453216764,0.09323759039952642,0.5248457459072587,0.0,0.08056476122882,0.043783078324936685,0.0,0.0,0.0,0.13367760550013927,0.15573984398334115,0.17583277648088164,0.0015073131505651252,3.46569521414172e-05,0.05039448870552911,0.11777772155230638,0.09321028630806025,0.5248457459072587,0.005954573629423976,0.002977286814711988,0.07978394408784216,0.08017435275688373
28,5.0,0.608303812144468,full_refinement,8,0.04498819522665175,0.012009205124090313,0.00937726918460205,0.0,0.13852663300614856,0.16095729619264604,0.18147246577584372,0.0032586163433569433,3.252930947800381e-05,0.051575239825856586,0.12074347978864108,0.09563830931784412,0.5253228810286049,0.18122717708602507,0.5000060273635151,0.18171775437279397,0.003966851430884417,0.08185441805519396,0.04350107007477649,0.0,0.0,0.0,0.13238707659815355,0.15446022401253381,0.1740855548195738,0.0015950677479080186,2.8570878903734872e-05,0.049855557768038974,0.1166140565835925,0.09240926985466291,0.5248457459072587,0.043571684943147435,0.0,0.0,0.0,0.13197622716269164,0.15405036944639747,0.17349288770288387,0.0015949375395263945,2.7963253295465186e-05,0.049874162892737085,0.11639779695758114,0.0921790585631416,0.5248457459072587,0.0,0.07946500036293867,0.043430455068431836,0.0,0.0,0.0,0.1327979258167996,0.15487007887432816,0.1746782221727901,0.0015951979492061707,2.9178504089137644e-05,0.04983695253493294,0.11683031618989334,0.09263948142213166,0.5248457459072587,0.006586869618062068,0.003293434809031034,0.07903153240365327,0.07924826652126968
29,5.0,0.6074730284005514,full_refinement,9,0.04482306280402894,0.012052876551347989,0.009222934218572067,0.0,0.13803159896780343,0.16036572911415153,0.18084674977378196,0.003301338336190404,3.1184527890048255e-05,0.05138399075009668,0.1203251451802659,0.09532219477145598,0.5253214487948431,0.17969069984918276,0.5000060273635151,0.18200279966461083,0.003988419625401581,0.08154445190942997,0.04351586890875032,0.0,0.0,0.0,0.13491747687969888,0.1538472121985501,0.17318241621451402,0.0015759968510508616,3.363871849100053e-05,0.04995120392629394,0.11604861755456243,0.09178274635363508,0.5248457459072587,0.04356395710437071,0.0,0.0,0.0,0.1344779940745818,0.15288723313382693,0.1721828026036737,0.0015756193675943429,3.30812911417125e-05,0.049968688053980706,0.11550366174843577,0.09127262922585326,0.5248457459072587,0.0,0.07927830552770979,0.043467780693419396,0.0,0.0,0.0,0.13535695913292112,0.15480719082964162,0.17418202954940695,0.0015763743341994034,3.419614615969444e-05,0.04993371977889664,0.11659357312416273,0.0922928633434432,0.5248457459072587,0.005601858369089545,0.0028009291845447724,0.07903253076174271,0.07915541819400257
30,5.0,0.6063906840218006,full_refinement,10,0.044670457145985394,0.012123158784905084,0.008946321365389203,0.0,0.13754434513809324,0.1598073176385323,0.17997397475641105,0.003327094330043445,3.004894801181817e-05,0.051215696184983,0.1197129849671642,0.09483575113856421,0.5253211065324778,0.17963554525679298,0.5000060273635151,0.18031240386767022,0.003929705599391511,0.0811664947411494,0.04330907843849331,0.0,0.0,0.0,0.13546901284938767,0.1538764657994742,0.17299063523452748,0.001757870972151597,2.9918858304489535e-05,0.04959967243608344,0.11587379746651523,0.09168887154135123,0.5248457459072587,0.04339677547769887,0.0,0.0,0.0,0.1355234637422852,0.1534811636561124,0.17241982875204592,0.0017571279495121744,2.9223439832823338e-05,0.04964157373264984,0.11566529432853694,0.09145595902015292,0.5248457459072587,0.0,0.07923882048596781,0.04322138138943248,0.0,0.0,0.0,0.135414562173306,0.15427176812023083,0.17356144159874587,0.0017586139920192263,3.061427618125476e-05,0.049557771090240704,0.11608230074246724,0.0919217839048653,0.5248457459072587,0.006468084674062473,0.0032340423370312366,0.07873131577221174,0.0789850681192345
31,5.0,0.6029410824062476,full_refinement,11,0.044493389650968246,0.012204094191026417,0.008750832105904986,0.0,0.13695685067781307,0.15913488595158115,0.17924272805536773,0.0033563265942364254,3.114511891509125e-05,0.051008857347641046,0.11922823466761592,0.09446349715122758,0.5253141357608287,0.1790970868159286,0.5000060273635151,0.17938836928636426,0.003899721592854677,0.08081830837064695,0.04337750283616876,0.0,0.0,0.0,0.13372483715493844,0.15250719115926475,0.1717129305951179,0.0019471209447599316,2.7834945032036704e-05,0.04945993557493523,0.11495475187188103,0.09087185362580592,0.5248457459072587,0.043484191139223714,0.0,0.0,0.0,0.13409021624891215,0.15245108318234246,0.1713912913960124,0.0019481600223419566,2.6766033801486533e-05,0.04950076584068556,0.11487161403610593,0.09076347789436422,0.5248457459072587,0.0,0.07909298767015417,0.04327081445427168,0.0,0.0,0.0,0.13335945839604374,0.15256329947126607,0.17203456955769705,0.001946081863790159,2.8903855790997025e-05,0.04941910555556653,0.11503788976678772,0.09098022931782657,0.5248457459072587,0.005776365955296175,0.0028881829776480875,0.0784723476836921,0.07878266783460738
32,5.0,0.5991359148810437,full_refinement,12,0.04432575134270252,0.012680516798819597,0.008730608768887796,0.0,0.13610274471321457,0.15846349045676483,0.17830238572767707,0.003345382004242823,2.994297892932566e-05,0.050823305543016103,0.1185432171686513,0.0939226984006825,0.5253159324947227,0.1780524022771684,0.5000060273635151,0.17855236900089144,0.003880387063404656,0.08041542836019068,0.04282346643783428,0.0,0.0,0.0,0.13211647466455817,0.15254580759734074,0.17129300775193662,0.0016457686082474768,2.6035161700294926e-05,0.04925289291829344,0.11482168298470911,0.09090283341587536,0.5248457459072587,0.04287619144709968,0.0,0.0,0.0,0.13191178105968646,0.1518006227398045,0.1704211043854239,0.0016456468067151647,2.522369307614277e-05,0.04927098163694301,0.1143835117577245,0.090468686724466,0.5248457459072587,0.0,0.07789122967650651,0.042770741192042515,0.0,0.0,0.0,0.13232116789492981,0.1532909923957454,0.17216491088192298,0.001645890409471812,2.684662954879006e-05,0.04923480420949913,0.11525985395545682,0.09133697996931102,0.5248457459072587,0.00555848885603525,0.002779244428017625,0.07767670548387937,0.07778396762946926
33,5.0,0.6011700365572845,full_refinement,13,0.04422045082022718,0.012895036771598012,0.008544576816556305,0.0,0.1358992167766979,0.15820769698862988,0.1778446804025018,0.0033421189710234026,2.947695392503844e-05,0.05069899595535173,0.11822494409830644,0.09367186447378596,0.5253184976219794,0.17725995313006826,0.5000060273635151,0.1784294076242798,0.003880457073798345,0.08020926400723606,0.04304257177171253,0.0,0.0,0.0,0.12929511229906762,0.1518853964313628,0.17224651969299115,0.0016588374045948503,2.4225024670040847e-05,0.04936235209818555,0.11550085979794698,0.09141775784353731,0.5248457459072587,0.04313294379602349,0.0,0.0,0.0,0.12906292207026607,0.15148366504797228,0.17171673520059183,0.0016588154744736298,2.3749998687827625e-05,0.04939737839121667,0.11531632911985513,0.09122112876287213,0.5248457459072587,0.0,0.0790222539275727,0.04295219983609896,0.0,0.0,0.0,0.12952730254757971,0.15228712832722716,0.17277630442191685,0.0016588593421075198,2.470005068112692e-05,0.04932732577558863,0.11568539004240717,0.09161438720014992,0.5248457459072587,0.006446849330569859,0.0032234246652849295,0.07852652292481806,0.07877438868243228
34,5.0,0.6112373251812284,full_refinement,14,0.04405481204095035,0.01310703606152163,0.008586815712978752,0.0,0.13518993554388836,0.15748253296269235,0.17700875903830648,0.0033441665251251235,2.6670476316382492e-05,0.05050155450154634,0.11763603420500715,0.09321126393741656,0.5253156742023003,0.176775086736544,0.5000060273635151,0.177242431238758,0.0038653524161155516,0.07983130468187521,0.04337701262541549,0.0,0.0,0.0,0.13179271193171935,0.15470573227241557,0.17354827543730458,0.001632946600679249,2.5763468230738355e-05,0.04972838159039538,0.11632098714825968,0.09189297260824965,0.5248457459072587,0.04353350099353563,0.0,0.0,0.0,0.13199331136371092,0.15508286641151817,0.17358518470689732,0.0016343208789337603,2.4872819582525014e-05,0.04982254281640053,0.11650306967988847,0.091999158282917,0.5248457459072587,0.0,0.07998873287486652,0.04322052420801902,0.0,0.0,0.0,0.13159211253914885,0.15432859838954985,0.1735113647879747,0.0016315723242726,2.6654116606764957e-05,0.049634220374245495,0.11613890453778877,0.09178678695329283,0.5248457459072587,0.006189503812935775,0.0030947519064678875,0.07911994331885898,0.07955433804758642
35,5.0,0.5959348391637389,full_refinement,15,0.04398566718310878,0.013857185749848908,0.00811958622831123,0.0,0.1350533513062061,0.15729381693236888,0.17656020011341267,0.003332573817462447,2.635338696048555e-05,0.05042364454429818,0.11732321709563306,0.09295953093439593,0.525325704161236,0.17680638943279092,0.5000060273635151,0.17631401056608464,0.0038401402761267956,0.07963211299592983,0.04280575542222886,0.0,0.0,0.0,0.1313661145706656,0.15082046764079857,0.1703696576927705,0.0016359035600168957,2.8354087256591706e-05,0.049021902173836396,0.11418236395905888,0.09029427172724531,0.5248457459072587,0.04286838297254194,0.0,0.0,0.0,0.13132443996491255,0.15060557600445848,0.16981952850307738,0.0016339819067744193,2.71584728000047e-05,0.04904793126005975,0.1139358993048075,0.09005923104033899,0.5248457459072587,0.0,0.07824388830355866,0.042743127625534144,0.0,0.0,0.0,0.1314077895114977,0.15103535921800704,0.17091978731609525,0.0016378252169550963,2.9549702157399503e-05,0.04899587314674463,0.11442882855417867,0.09052931282807279,0.5248457459072587,0.005627865581551478,0.002813932790775739,0.07793342544840126,0.07808865677742731
36,5.0,0.599814553221832,full_refinement,16,0.043884228081270925,0.014207350613058627,0.008182460349580806,0.0,0.13442425131375663,0.1567426026500656,0.17574146537706467,0.003313450385993162,2.8158727331504093e-05,0.05030180701917359,0.11671366564106334,0.09247271605152584,0.5253173428453062,0.17606491151848866,0.5000060273635151,0.17541801872064305,0.0038091037624249126,0.07928536533465129,0.04257105305672638,0.0,0.0,0.0,0.13105505271248086,0.15393336042367592,0.17277333171910078,0.0015069856779605505,2.0950010942157412e-05,0.049200673099784625,0.11585316156584119,0.09183178434059733,0.5248457459072587,0.042613209910178314,0.0,0.0,0.0,0.13116733940742004,0.15378431317509797,0.17211299216148085,0.0015028250208444815,2.0564912570717806e-05,0.049200724238756474,0.1155932354666884,0.09155749764155459,0.5248457459072587,0.0,0.07843782110189004,0.04252889629197184,0.0,0.0,0.0,0.1309427666088576,0.15408240792849076,0.173433670803668,0.001511146331072918,2.1335109246227043e-05,0.049200621881970656,0.116113088000073,0.09210607094108743,0.5248457459072587,0.00706874628837107,0.003534373144185535,0.0780998762085955,0.0782688486749533
37,5.0,0.5921875355449573,full_refinement,17,0.043812516789682864,0.01492781953849215,0.007866273128899821,0.0,0.13408985519544261,0.15649512293656218,0.1752641293381159,0.0033046860040743275,2.9845650721664544e-05,0.05021600312323814,0.116370479369974,0.09219808877358693,0.5253214063286443,0.1752911694326752,0.5000060273635151,0.1752370889480661,0.0037868855708402716,0.07908003922900127,0.04261552338444051,0.0,0.0,0.0,0.12890249977588022,0.15072593599479034,0.1699191115835987,0.001727219993462934,2.4913035527215806e-05,0.04884496112428014,0.11382366750369627,0.0901577872613435,0.5248457459072587,0.042692686219221704,0.0,0.0,0.0,0.12866218979396518,0.15003030831930497,0.16896568640830026,0.001724756880239559,2.4041843855852846e-05,0.04887905487268375,0.11329489971989046,0.08965527086898133,0.5248457459072587,0.0,0.07753365892897207,0.042538360421540876,0.0,0.0,0.0,0.12914281044766385,0.15142156483319702,0.17087253770500263,0.00172968310761024,2.5784227251211565e-05,0.04881086707036331,0.11435243512981783,0.09066030371283727,0.5248457459072587,0.00585903171647005,0.002929515858235025,0.07722054004038452,0.0773770997409152
38,5.0,0.592797450039708,full_refinement,18,0.04368907746782384,0.01566227082870162,0.007952981444323704,0.0,0.1333038708981306,0.15598762135836625,0.1744446528025457,0.0032784487937363364,2.6633613275837967e-05,0.05007820577906819,0.11575422545330383,0.09170533478597744,0.5253173219921231,0.1744886751299877,0.5000060273635151,0.17440063009940868,0.003759719381272455,0.07872789315562748,0.042275523471217304,0.0,0.0,0.0,0.12782991701175297,0.15030462336209086,0.16968042399517444,0.001583467582585635,2.234779925725725e-05,0.04871465758514152,0.11376991213629485,0.09003450195231134,0.5248457459072587,0.042365036027693245,0.0,0.0,0.0,0.12780544518557174,0.15020937841168788,0.1693161580928419,0.0015807945223367482,2.174200419444763e-05,0.04875072715656152,0.11369696957251382,0.08993186330590298,0.5248457459072587,0.0,0.07771246304745397,0.04218601110199141,0.0,0.0,0.0,0.12785438875909205,0.15039986892352028,0.170044689936928,0.0015861406477621545,2.295359507437001e-05,0.048678588092563646,0.1138428545818127,0.09013714087466715,0.5248457459072587,0.006404793993742378,0.003202396996871189,0.07717603474618896,0.07744424902493992
39,5.0,0.5947566325465069,full_refinement,19,0.04362689355024197,0.01646252722445105,0.007927518168058003,0.0,0.1331091132109969,0.15598153204738924,0.17405445579935402,0.0032703198295973095,2.7998829717288607e-05,0.049994081011828215,0.11543769077859586,0.09145324583938372,0.5253132805608149,0.1741461507321755,0.5000060273635151,0.1739627609678436,0.0037775616594207693,0.07851798013907992,0.04241273360001662,0.0,0.0,0.0,0.1311539855623056,0.151329691822409,0.1690072882821951,0.0015770045463882742,1.8603766234540882e-05,0.04883199037304,0.11305883252825687,0.08941836343713538,0.5248457459072587,0.04254702673781486,0.0,0.0,0.0,0.13110234188260855,0.15157126558441963,0.16885413146681255,0.0015766068507064746,1.829815417063136e-05,0.048900920326116856,0.11310176166986662,0.08940083511843883,0.5248457459072587,0.0,0.0777263902916164,0.04227844056077104,0.0,0.0,0.0,0.13120562906460786,0.15108811910505648,0.1691604444274196,0.001577402243301982,1.890937828220943e-05,0.048763060114449926,0.1130159028741733,0.08943589183467406,0.5248457459072587,0.006056607155149024,0.003028303577574512,0.07697616060259481,0.07735127531898715
40,5.0,0.5940089925037196,full_refinement,20,0.04351675060838883,0.017489515307752505,0.007660580319866918,0.0,0.13227630718571606,0.1552475321478614,0.17305437733363835,0.0032567285465620057,2.5013607292328966e-05,0.049880040994193665,0.11470270973258248,0.09086432697161737,0.5253169786153367,0.1724185090902507,0.5000060273635151,0.17369024554325568,0.0037693266442874,0.07810412858937348,0.042525083467206626,0.0,0.0,0.0,0.13182969223806468,0.15229979208695194,0.1694771856779144,0.001546240239847629,2.1982363680055845e-05,0.048910398834518025,0.11331785968923695,0.08957147428756038,0.5248457459072587,0.04255656167746536,0.0,0.0,0.0,0.1310330413518444,0.15160632048728606,0.1685321494227364,0.0015435360591346153,2.155883926303268e-05,0.04887022237692561,0.11282719176991907,0.08913675060978642,0.5248457459072587,0.0,0.07777003502404248,0.04249360508940838,0.0,0.0,0.0,0.13262634294689016,0.15299326323327564,0.17042222181482922,0.0015489444257962522,2.2405887950910218e-05,0.048950575390663095,0.11380852749029165,0.09000619786678168,0.5248457459072587,0.006511885929044592,0.003255942964522296,0.07761667146490364,0.07769335337259152
