source,row_index,log_prob,continuous_log_prob,event_structure_log_prob,nll,mask_pattern,primary_slot,event_risk
tail_all,1992,-40.77432,-34.865784,-5.9085355,40.77432,55,same_front,0.79223424
tail_all,1993,190.93782,191.8469,-0.90907377,-190.93782,17,same_front,0.7859211
tail_all,1994,-54.975903,-51.125755,-3.8501477,54.975903,63,same_rear,0.7858745
tail_all,1995,45.14869,47.347725,-2.199037,-45.14869,51,same_front,0.7855384
tail_all,1996,123.20772,127.38165,-4.1739345,-123.20772,17,right_front,0.77695
tail_all,1997,103.14855,105.71895,-2.5703964,-103.14855,21,same_front,0.7763408
tail_all,1998,87.621475,90.19187,-2.5703964,-87.621475,21,same_front,0.76711404
tail_all,1999,186.1337,187.04277,-0.90907377,-186.1337,17,same_front,0.7668653
tail_all,2000,177.35161,178.26068,-0.90907377,-177.35161,17,same_front,0.76360595
tail_all,2001,179.29793,180.207,-0.90907377,-179.29793,17,same_front,0.75723106
tail_all,2002,46.74527,48.832436,-2.087167,-46.74527,51,same_rear,0.7534845
tail_all,2003,157.30196,158.21103,-0.90907377,-157.30196,17,same_front,0.7451132
tail_all,2004,67.876945,70.07598,-2.199037,-67.876945,51,same_front,0.7434302
tail_all,2005,49.395306,53.763397,-4.3680906,-49.395306,21,left_front,0.742214
tail_all,2006,-55.179558,-50.312477,-4.8670816,55.179558,51,right_rear,0.73769283
tail_all,2007,48.678345,50.76551,-2.087167,-48.678345,51,same_rear,0.73566324
tail_all,2008,-86.79973,-81.17887,-5.6208534,86.79973,47,same_rear,0.7307881
tail_all,2009,86.684105,89.2545,-2.5703964,-86.684105,21,same_front,0.7301909
tail_all,2010,175.39064,176.29971,-0.90907377,-175.39064,17,same_front,0.72737354
tail_all,2011,-33.78816,-28.167305,-5.6208534,33.78816,47,same_front,0.726126
tail_all,2012,185.18652,186.0956,-0.90907377,-185.18652,17,same_front,0.7260558
tail_all,2013,-86.67136,-81.0505,-5.6208534,86.67136,47,same_front,0.72094965
tail_all,2014,189.11043,190.0195,-0.90907377,-189.11043,17,same_front,1.3037095
tail_all,2015,69.51573,73.264786,-3.7490516,-69.51573,49,same_front,1.181678
tail_all,2016,182.18594,186.01505,-3.8290942,-182.18594,1,same_front,1.0929723
tail_all,2017,188.72424,189.63332,-0.90907377,-188.72424,17,same_front,1.0545605
tail_all,2018,23.158298,27.723099,-4.564801,-23.158298,19,same_rear,1.0484642
tail_all,2019,186.96205,187.87112,-0.90907377,-186.96205,17,same_front,1.0160917
tail_all,2020,72.771866,75.34226,-2.5703964,-72.771866,21,same_front,1.0021031
tail_all,2021,67.28228,71.51684,-4.2345595,-67.28228,5,left_front,0.99898726
tail_all,2022,136.41776,137.32683,-0.90907377,-136.41776,17,same_front,0.9837452
tail_all,2023,123.04255,125.612946,-2.5703964,-123.04255,21,same_front,0.97249323
tail_all,2024,54.852398,59.22049,-4.3680906,-54.852398,21,left_front,0.9663222
tail_all,2025,176.46867,177.37775,-0.90907377,-176.46867,17,same_front,0.9556647
tail_all,2026,181.58543,182.4945,-0.90907377,-181.58543,17,same_front,0.94235647
tail_all,2027,14.187767,16.758163,-2.5703964,-14.187767,21,same_front,0.9234114
tail_all,2028,175.03658,175.94565,-0.90907377,-175.03658,17,same_front,0.92201614
tail_all,2029,56.185173,58.27234,-2.087167,-56.185173,51,same_rear,0.89639896
tail_all,2030,177.8781,178.78717,-0.90907377,-177.8781,17,same_front,0.8855582
tail_all,2031,134.3272,138.50113,-4.1739345,-134.3272,17,right_front,0.8832251
tail_all,2032,178.63634,179.54541,-0.90907377,-178.63634,17,same_front,0.8749225
tail_all,2033,195.56528,196.47435,-0.90907377,-195.56528,17,same_front,0.8675526
tail_all,2034,-38.661633,-34.853157,-3.808475,38.661633,63,same_front,0.86584693
tail_all,2035,57.08486,59.283897,-2.199037,-57.08486,51,same_front,0.86482847
tail_all,2036,188.5773,189.48637,-0.90907377,-188.5773,17,same_front,0.8615666
tail_all,2037,44.278034,48.842834,-4.564801,-44.278034,19,same_rear,0.8604481
tail_all,2038,-4.799232,2.901062,-7.700294,4.799232,18,same_rear,0.85815996
tail_all,2039,-55.82652,-51.97637,-3.8501477,55.82652,63,same_rear,0.8563096
tail_all,2040,-55.826366,-52.01789,-3.808475,55.826366,63,same_front,0.85015
tail_all,2041,68.24529,70.33246,-2.087167,-68.24529,51,same_rear,0.84356326
tail_all,2042,164.51962,165.4287,-0.90907377,-164.51962,17,same_front,0.8424149
tail_all,2043,173.06714,173.97621,-0.90907377,-173.06714,17,same_front,0.8379318
tail_all,2044,101.03565,105.20959,-4.1739345,-101.03565,17,right_front,0.8367389
tail_all,2045,90.731636,93.30203,-2.5703964,-90.731636,21,same_front,0.82549363
tail_all,2046,180.52141,181.43048,-0.90907377,-180.52141,17,same_front,0.81270856
tail_all,2047,51.82245,53.909615,-2.087167,-51.82245,51,same_rear,0.80600065
tail_all,2048,192.18687,193.09595,-0.90907377,-192.18687,17,same_front,0.804385
tail_all,2049,-16.259474,-9.657791,-6.6016827,16.259474,29,same_front,0.8001287
tail_all,2050,194.18977,195.09885,-0.90907377,-194.18977,17,same_front,0.79753906
tail_all,2051,-55.51951,-51.66936,-3.8501477,55.51951,63,same_rear,0.7867078
tail_all,2052,97.24623,99.81663,-2.5703964,-97.24623,21,same_front,0.7862663
tail_all,2053,11.239134,13.438171,-2.199037,-11.239134,51,same_front,0.7857269
tail_all,2054,147.19719,148.10626,-0.90907377,-147.19719,17,same_front,0.7739395
tail_all,2055,78.60347,81.17387,-2.5703964,-78.60347,21,same_front,0.76457286
tail_all,2056,110.22314,114.07329,-3.8501477,-110.22314,5,same_front,0.7632194
tail_all,2057,-59.712852,-54.092,-5.6208534,59.712852,47,same_rear,0.7399754
tail_all,2058,31.645782,32.554855,-0.90907377,-31.645782,17,same_front,0.73911107
tail_all,2059,174.13716,175.04623,-0.90907377,-174.13716,17,same_front,0.736992
tail_all,2060,91.002205,93.5726,-2.5703964,-91.002205,21,same_front,0.72893095
tail_all,2061,-84.38391,-78.47537,-5.9085355,84.38391,63,left_rear,0.7229645
tail_all,2062,175.25127,176.16034,-0.90907377,-175.25127,17,same_front,0.7200842
tail_all,2063,188.92804,189.83711,-0.90907377,-188.92804,17,same_front,1.2194096
tail_all,2064,192.21721,193.12628,-0.90907377,-192.21721,17,same_front,1.157029
tail_all,2065,180.6621,181.57117,-0.90907377,-180.6621,17,same_front,1.1545119
tail_all,2066,179.90532,180.81439,-0.90907377,-179.90532,17,same_front,1.1439514
tail_all,2067,154.5018,155.41087,-0.90907377,-154.5018,17,same_front,1.1436957
tail_all,2068,191.88487,192.79395,-0.90907377,-191.88487,17,same_front,1.1414564
tail_all,2069,186.14331,187.05238,-0.90907377,-186.14331,17,same_front,1.098416
tail_all,2070,132.78087,133.68994,-0.90907377,-132.78087,17,same_front,1.0572909
tail_all,2071,191.31851,192.22758,-0.90907377,-191.31851,17,same_front,1.0280554
tail_all,2072,193.87683,194.7859,-0.90907377,-193.87683,17,same_front,0.99204266
tail_all,2073,108.65082,111.221214,-2.5703964,-108.65082,21,same_front,0.9900225
tail_all,2074,60.783577,62.870743,-2.087167,-60.783577,51,same_rear,0.98944205
tail_all,2075,94.99313,98.74219,-3.7490516,-94.99313,49,same_front,0.9867001
tail_all,2076,48.867264,51.0663,-2.199037,-48.867264,51,same_front,0.9823365
tail_all,2077,179.88603,180.7951,-0.90907377,-179.88603,17,same_front,0.9605526
tail_all,2078,28.325062,33.828133,-5.5030704,-28.325062,35,same_front,0.951838
tail_all,2079,57.951065,62.185623,-4.2345595,-57.951065,50,same_rear,0.949022
tail_all,2080,166.29037,167.19945,-0.90907377,-166.29037,17,same_front,0.9472643
tail_all,2081,145.11508,146.02415,-0.90907377,-145.11508,17,same_front,0.9454926
tail_all,2082,50.537994,52.73703,-2.199037,-50.537994,51,same_front,0.9408102
tail_all,2083,73.51885,75.60602,-2.087167,-73.51885,51,same_rear,0.92284095
tail_all,2084,12.920286,15.119324,-2.199037,-12.920286,51,same_front,0.92160255
tail_all,2085,196.24986,197.15894,-0.90907377,-196.24986,17,same_front,0.91964436
tail_all,2086,47.43107,49.518234,-2.087167,-47.43107,51,same_rear,0.9165791
tail_all,2087,186.57184,187.48091,-0.90907377,-186.57184,17,same_front,0.9090231
tail_all,2088,26.519636,28.606804,-2.087167,-26.519636,51,same_rear,0.8974685
tail_all,2089,183.7049,184.61397,-0.90907377,-183.7049,17,same_front,0.8692672
tail_all,2090,190.80208,191.71115,-0.90907377,-190.80208,17,same_front,0.862148
tail_all,2091,107.8473,110.417694,-2.5703964,-107.8473,21,same_front,0.85842186
tail_all,2092,189.7499,190.65897,-0.90907377,-189.7499,17,same_front,0.8581768
tail_all,2093,165.71162,166.6207,-0.90907377,-165.71162,17,same_front,0.8361962
tail_all,2094,-52.915882,-49.065735,-3.8501477,52.915882,63,same_rear,0.82698214
tail_all,2095,109.871544,113.721695,-3.8501477,-109.871544,5,same_front,0.80849534
tail_all,2096,-58.698788,-53.077934,-5.6208534,58.698788,31,same_rear,0.8004428
tail_all,2097,-35.82178,-30.31871,-5.5030704,35.82178,31,same_front,0.7892829
tail_all,2098,122.57238,126.42253,-3.8501477,-122.57238,5,same_front,0.7825852
tail_all,2099,94.75668,97.32708,-2.5703964,-94.75668,21,same_front,0.7811933
tail_all,2100,-53.547626,-49.73915,-3.808475,53.547626,63,same_front,0.770901
tail_all,2101,170.94707,171.85614,-0.90907377,-170.94707,17,same_front,0.7677588
tail_all,2102,105.28411,107.85451,-2.5703964,-105.28411,21,same_front,0.76469004
tail_all,2103,120.62831,123.19871,-2.5703964,-120.62831,21,same_front,0.7600715
tail_all,2104,41.32686,43.414024,-2.087167,-41.32686,51,same_rear,0.75204384
tail_all,2105,54.022522,56.221558,-2.199037,-54.022522,51,same_front,0.74053955
tail_all,2106,187.32602,188.23509,-0.90907377,-187.32602,17,same_front,0.7357178
tail_all,2107,182.56242,183.4715,-0.90907377,-182.56242,17,same_front,1.1659299
tail_all,2108,130.368,131.27707,-0.90907377,-130.368,17,same_front,1.1451156
tail_all,2109,92.73399,95.30439,-2.5703964,-92.73399,21,same_front,1.1053295
tail_all,2110,112.09514,114.665535,-2.5703964,-112.09514,21,same_front,1.1021236
tail_all,2111,13.364397,19.96608,-6.6016827,-13.364397,29,same_front,1.0481589
tail_all,2112,187.63432,188.5434,-0.90907377,-187.63432,17,same_front,1.0303904
tail_all,2113,87.043495,91.27805,-4.2345595,-87.043495,5,left_front,0.9980989
tail_all,2114,174.07448,174.98355,-0.90907377,-174.07448,17,same_front,0.9913656
tail_all,2115,183.75746,184.66653,-0.90907377,-183.75746,17,same_front,0.98984504
tail_all,2116,176.19684,177.10591,-0.90907377,-176.19684,17,same_front,0.98660326
tail_all,2117,26.996593,32.90513,-5.9085355,-26.996593,35,same_rear,0.96724886
tail_all,2118,15.691755,17.890793,-2.199037,-15.691755,51,same_front,0.95958656
tail_all,2119,35.811256,37.898422,-2.087167,-35.811256,51,same_rear,0.95859975
tail_all,2120,83.877625,84.7867,-0.90907377,-83.877625,17,same_front,0.9567605
tail_all,2121,96.042046,99.7911,-3.7490516,-96.042046,49,same_front,0.94803387
tail_all,2122,-53.025692,-47.117157,-5.9085355,53.025692,55,same_front,0.9424505
tail_all,2123,-54.601635,-48.98078,-5.6208534,54.601635,55,same_rear,0.93802476
tail_all,2124,185.915,186.82407,-0.90907377,-185.915,17,same_front,0.9047223
tail_all,2125,-45.208076,-37.507782,-7.700294,45.208076,31,left_front,0.9013495
tail_all,2126,23.973692,26.06086,-2.087167,-23.973692,51,same_rear,0.89965826
tail_all,2127,36.440746,40.808838,-4.3680906,-36.440746,21,left_front,0.87354016
tail_all,2128,30.683722,32.88276,-2.199037,-30.683722,51,same_front,0.8716032
tail_all,2129,152.22331,153.13239,-0.90907377,-152.22331,17,same_front,0.8588968
tail_all,2130,71.586,75.95409,-4.3680906,-71.586,21,left_front,0.82835627
tail_all,2131,186.39052,187.29959,-0.90907377,-186.39052,17,same_front,0.8280561
tail_all,2132,179.64021,180.54929,-0.90907377,-179.64021,17,same_front,0.8262865
tail_all,2133,110.73905,113.30945,-2.5703964,-110.73905,21,same_front,0.81973064
tail_all,2134,-49.754906,-44.134052,-5.6208534,49.754906,47,same_rear,0.80989456
tail_all,2135,63.838158,65.92532,-2.087167,-63.838158,51,same_rear,0.807485
tail_all,2136,17.906797,20.105835,-2.199037,-17.906797,51,same_front,0.80593556
tail_all,2137,-38.868,-33.247147,-5.6208534,38.868,47,same_front,0.80447495
tail_all,2138,187.977,188.88608,-0.90907377,-187.977,17,same_front,0.8018944
tail_all,2139,167.23865,168.14772,-0.90907377,-167.23865,17,same_front,0.8018436
tail_all,2140,191.93517,192.84424,-0.90907377,-191.93517,17,same_front,0.79601985
tail_all,2141,63.28505,65.484085,-2.199037,-63.28505,51,same_front,0.78048354
tail_all,2142,180.13231,183.96141,-3.8290942,-180.13231,1,same_front,0.77128434
tail_all,2143,-55.238243,-47.53795,-7.700294,55.238243,13,left_rear,0.7608889
tail_all,2144,102.849464,105.41986,-2.5703964,-102.849464,21,same_front,0.7577603
tail_all,2145,75.98618,78.07335,-2.087167,-75.98618,51,same_rear,0.7505101
tail_all,2146,35.25313,39.817932,-4.564801,-35.25313,19,same_rear,0.7391026
tail_all,2147,184.79735,185.70642,-0.90907377,-184.79735,17,same_front,0.73885334
tail_all,2148,156.53264,157.44171,-0.90907377,-156.53264,17,same_front,0.73350173
tail_all,2149,189.79814,190.70721,-0.90907377,-189.79814,17,same_front,0.731797
tail_all,2150,97.04348,99.61388,-2.5703964,-97.04348,21,same_front,0.73072726
tail_all,2151,185.74432,186.6534,-0.90907377,-185.74432,17,same_front,0.7283677
tail_all,2152,173.80766,174.71674,-0.90907377,-173.80766,17,same_front,0.72551996
tail_all,2153,49.28678,51.485817,-2.199037,-49.28678,51,same_front,0.7250879
tail_all,2154,183.75798,184.66705,-0.90907377,-183.75798,17,same_front,0.71972185
tail_all,2155,185.7921,186.70117,-0.90907377,-185.7921,17,same_front,1.0350772
tail_all,2156,194.653,195.56207,-0.90907377,-194.653,17,same_front,0.9877648
tail_all,2157,104.21454,105.12361,-0.90907377,-104.21454,17,same_front,0.98251885
tail_all,2158,-42.97531,-38.10823,-4.8670816,42.97531,51,right_rear,0.9786845
tail_all,2159,185.99745,186.90652,-0.90907377,-185.99745,17,same_front,0.96579295
tail_all,2160,184.89062,185.7997,-0.90907377,-184.89062,17,same_front,0.96434754
tail_all,2161,94.08288,96.653275,-2.5703964,-94.08288,21,same_front,0.9414918
tail_all,2162,-93.088066,-87.33368,-5.754385,93.088066,63,left_front,0.8618325
tail_all,2163,88.72429,92.57444,-3.8501477,-88.72429,5,same_front,0.8028533
tail_all,2164,153.09268,154.00175,-0.90907377,-153.09268,17,same_front,0.79613006
tail_all,2165,173.48497,177.31407,-3.8290942,-173.48497,1,same_front,0.7796049
tail_all,2166,19.325634,23.693726,-4.3680906,-19.325634,21,left_front,0.7715682
tail_all,2167,182.49466,183.40373,-0.90907377,-182.49466,17,same_front,0.76751083
tail_all,2168,188.86995,189.77902,-0.90907377,-188.86995,17,same_front,0.7619479
tail_all,2169,89.06327,92.812325,-3.7490516,-89.06327,49,same_front,0.7526931
tail_all,2170,90.358505,92.9289,-2.5703964,-90.358505,21,same_front,0.7484893
tail_all,2171,163.6628,164.57187,-0.90907377,-163.6628,17,same_front,0.73903835
tail_all,2172,131.22183,136.14954,-4.9277062,-131.22183,16,right_front,0.72770035
tail_all,2173,95.821594,100.18968,-4.3680906,-95.821594,21,left_front,0.7260132
tail_all,2174,176.35475,177.26382,-0.90907377,-176.35475,17,same_front,0.72499275
tail_all,2175,173.02203,176.85114,-3.8290942,-173.02203,1,same_front,0.92667234
tail_all,2176,-48.71633,-41.709183,-7.007148,48.71633,15,left_front,0.86301064
tail_all,2177,148.49516,149.40424,-0.90907377,-148.49516,17,same_front,0.7925972
tail_all,2178,-167.57886,-159.87857,-7.700294,167.57886,63,right_rear,0.77014506
tail_all,2179,135.73541,136.64449,-0.90907377,-135.73541,17,same_front,1.2292914
tail_all,2180,20.071972,23.92212,-3.8501477,-20.071972,5,same_front,1.0434136
tail_all,2181,182.19847,183.10754,-0.90907377,-182.19847,17,same_front,0.90906274
tail_all,2182,41.707306,45.941864,-4.2345595,-41.707306,5,left_front,0.84949225
tail_all,2183,-49.286392,-41.586098,-7.700294,49.286392,37,same_front,0.8431064
tail_all,2184,-4.7658153,2.9344788,-7.700294,4.7658153,39,same_rear,0.8058101
tail_all,2185,167.69466,168.60373,-0.90907377,-167.69466,17,same_front,1.2230574
tail_all,2186,178.88794,179.79701,-0.90907377,-178.88794,17,same_front,0.99452186
tail_all,2187,139.88667,140.79575,-0.90907377,-139.88667,17,same_front,0.9424409
tail_all,2188,188.04222,188.9513,-0.90907377,-188.04222,17,same_front,0.91937387
tail_all,2189,143.93266,144.84174,-0.90907377,-143.93266,17,same_front,0.91327745
tail_all,2190,25.436605,29.671165,-4.2345595,-25.436605,50,same_rear,0.9107456
tail_all,2191,159.95522,160.86429,-0.90907377,-159.95522,17,same_front,0.87534565
tail_all,2192,-10.4325695,-6.6835175,-3.7490516,10.4325695,49,same_front,0.8687555
tail_all,2193,13.9477415,18.512543,-4.564801,-13.9477415,19,same_rear,0.8550845
tail_all,2194,10.654352,16.968353,-6.3140006,-10.654352,49,right_rear,0.85281754
tail_all,2195,174.75203,175.6611,-0.90907377,-174.75203,17,same_front,0.84864706
tail_all,2196,135.37471,140.30241,-4.9277062,-135.37471,16,right_front,0.8481169
tail_all,2197,33.1958,35.394836,-2.199037,-33.1958,51,same_front,0.8402003
tail_all,2198,147.58038,148.48946,-0.90907377,-147.58038,17,same_front,0.83691967
tail_all,2199,181.96849,185.79759,-3.8290942,-181.96849,1,same_front,0.8283887
tail_all,2200,104.00767,106.578064,-2.5703964,-104.00767,21,same_front,0.80733883
tail_all,2201,157.38382,158.2929,-0.90907377,-157.38382,17,same_front,0.79579073
tail_all,2202,165.33751,166.24658,-0.90907377,-165.33751,17,same_front,0.7943556
tail_all,2203,21.87567,26.11023,-4.2345595,-21.87567,5,left_front,0.75610524
tail_all,2204,168.47336,169.38243,-0.90907377,-168.47336,17,same_front,0.74749887
tail_all,2205,-29.261644,-27.062607,-2.199037,29.261644,51,same_front,0.74175835
tail_all,2206,85.48221,86.39128,-0.90907377,-85.48221,17,same_front,0.7364249
tail_all,2207,150.29652,151.2056,-0.90907377,-150.29652,17,same_front,0.7299483
tail_all,2208,-81.05352,-74.04637,-7.007148,81.05352,43,same_rear,0.7296041
generated,0,87.539085,92.10389,-4.564801,-87.539085,19,same_rear,
generated,1,181.27498,182.18405,-0.90907377,-181.27498,17,same_front,
generated,2,98.89963,102.74978,-3.8501477,-98.89963,5,same_front,
generated,3,1.8852143,7.1876144,-5.3024,-1.8852143,15,same_rear,
generated,4,170.74692,171.65599,-0.90907377,-170.74692,17,same_front,
generated,5,76.95381,79.52421,-2.5703964,-76.95381,21,same_front,
generated,6,34.592598,36.679764,-2.087167,-34.592598,51,same_rear,
generated,7,113.86241,114.771484,-0.90907377,-113.86241,17,same_front,
generated,8,159.14996,160.05904,-0.90907377,-159.14996,17,same_front,
generated,9,52.75691,56.607056,-3.8501477,-52.75691,5,same_front,
generated,10,141.00842,145.18236,-4.1739345,-141.00842,17,right_front,
generated,11,96.175415,99.92447,-3.7490516,-96.175415,49,same_front,
generated,12,189.20512,190.1142,-0.90907377,-189.20512,17,same_front,
generated,13,69.77708,72.34747,-2.5703964,-69.77708,21,same_front,
generated,14,22.308348,26.542908,-4.2345595,-22.308348,50,same_rear,
generated,15,131.91315,136.08708,-4.1739345,-131.91315,17,right_front,
generated,16,172.65913,173.5682,-0.90907377,-172.65913,17,same_front,
generated,17,180.7275,181.63657,-0.90907377,-180.7275,17,same_front,
generated,18,159.18365,163.01276,-3.8290942,-159.18365,1,same_front,
generated,19,153.8484,154.75748,-0.90907377,-153.8484,17,same_front,
generated,20,151.92589,152.83496,-0.90907377,-151.92589,17,same_front,
generated,21,-15.607594,-11.757446,-3.8501477,15.607594,63,same_rear,
generated,22,178.44704,179.35611,-0.90907377,-178.44704,17,same_front,
generated,23,176.33412,177.2432,-0.90907377,-176.33412,17,same_front,
generated,24,37.46988,39.668915,-2.199037,-37.46988,51,same_front,
generated,25,44.848892,47.047928,-2.199037,-44.848892,51,same_front,
generated,26,47.364998,49.564034,-2.199037,-47.364998,51,same_front,
generated,27,58.234932,62.46949,-4.2345595,-58.234932,5,left_front,
generated,28,100.866,104.61505,-3.7490516,-100.866,49,same_front,
generated,29,107.92361,110.494,-2.5703964,-107.92361,21,same_front,
generated,30,27.400793,29.48796,-2.087167,-27.400793,51,same_rear,
generated,31,178.0636,178.97267,-0.90907377,-178.0636,17,same_front,
generated,32,159.58763,160.4967,-0.90907377,-159.58763,17,same_front,
generated,33,58.17733,60.264496,-2.087167,-58.17733,51,same_rear,
generated,34,176.57957,180.40868,-3.8290942,-176.57957,1,same_front,
generated,35,54.784424,56.98346,-2.199037,-54.784424,51,same_front,
generated,36,-5.0850863,-1.2766113,-3.808475,5.0850863,63,same_front,
generated,37,174.97673,175.8858,-0.90907377,-174.97673,17,same_front,
generated,38,-52.242397,-46.333862,-5.9085355,52.242397,63,left_rear,
generated,39,177.7375,178.64658,-0.90907377,-177.7375,17,same_front,
generated,40,41.44461,43.643646,-2.199037,-41.44461,51,same_front,
generated,41,52.968056,55.05522,-2.087167,-52.968056,51,same_rear,
generated,42,-17.267712,-13.459236,-3.808475,17.267712,63,same_front,
generated,43,60.131638,64.366196,-4.2345595,-60.131638,5,left_front,
generated,44,177.2474,178.15648,-0.90907377,-177.2474,17,same_front,
generated,45,-12.709817,-10.62265,-2.087167,12.709817,51,same_rear,
generated,46,95.04801,97.61841,-2.5703964,-95.04801,21,same_front,
generated,47,159.35802,160.26709,-0.90907377,-159.35802,17,same_front,
generated,48,189.02905,189.93813,-0.90907377,-189.02905,17,same_front,
generated,49,169.31004,170.21912,-0.90907377,-169.31004,17,same_front,
generated,50,61.73204,64.30244,-2.5703964,-61.73204,21,same_front,
generated,51,54.51158,56.598747,-2.087167,-54.51158,51,same_rear,
generated,52,27.19058,29.277748,-2.087167,-27.19058,51,same_rear,
generated,53,142.31804,143.22711,-0.90907377,-142.31804,17,same_front,
generated,54,180.36952,181.2786,-0.90907377,-180.36952,17,same_front,
generated,55,87.97634,90.54674,-2.5703964,-87.97634,21,same_front,
generated,56,176.0897,176.99878,-0.90907377,-176.0897,17,same_front,
generated,57,182.66202,183.57109,-0.90907377,-182.66202,17,same_front,
generated,58,150.90608,151.81516,-0.90907377,-150.90608,17,same_front,
generated,59,30.068502,32.26754,-2.199037,-30.068502,51,same_front,
generated,60,-34.012363,-30.203888,-3.808475,34.012363,63,same_front,
generated,61,65.04186,67.2409,-2.199037,-65.04186,51,same_front,
generated,62,-22.617434,-17.689728,-4.9277062,22.617434,19,same_front,
generated,63,195.69048,196.59955,-0.90907377,-195.69048,17,same_front,
generated,64,-26.690105,-22.88163,-3.808475,26.690105,63,same_front,
generated,65,162.19366,163.10274,-0.90907377,-162.19366,17,same_front,
generated,66,115.56772,116.47679,-0.90907377,-115.56772,17,same_front,
generated,67,-35.14732,-31.297173,-3.8501477,35.14732,63,same_rear,
generated,68,43.735535,45.8227,-2.087167,-43.735535,51,same_rear,
generated,69,182.62425,183.53333,-0.90907377,-182.62425,17,same_front,
generated,70,47.574738,49.661903,-2.087167,-47.574738,51,same_rear,
generated,71,68.77462,71.34502,-2.5703964,-68.77462,21,same_front,
generated,72,72.08921,74.65961,-2.5703964,-72.08921,21,same_front,
generated,73,160.90068,161.80975,-0.90907377,-160.90068,17,same_front,
generated,74,40.290363,46.1989,-5.9085355,-40.290363,13,same_front,
generated,75,165.23387,166.14294,-0.90907377,-165.23387,17,same_front,
generated,76,106.363014,108.93341,-2.5703964,-106.363014,21,same_front,
generated,77,46.59925,48.686417,-2.087167,-46.59925,51,same_rear,
generated,78,11.753073,13.95211,-2.199037,-11.753073,51,same_front,
generated,79,46.914196,53.228195,-6.3140006,-46.914196,49,right_rear,
generated,80,37.828583,40.02762,-2.199037,-37.828583,51,same_front,
generated,81,103.76517,104.67424,-0.90907377,-103.76517,17,same_front,
generated,82,166.59718,167.50626,-0.90907377,-166.59718,17,same_front,
generated,83,180.4796,181.38867,-0.90907377,-180.4796,17,same_front,
generated,84,171.15071,172.05978,-0.90907377,-171.15071,17,same_front,
generated,85,154.05345,154.96252,-0.90907377,-154.05345,17,same_front,
generated,86,-51.710945,-47.860798,-3.8501477,51.710945,63,same_rear,
generated,87,178.5577,179.46677,-0.90907377,-178.5577,17,same_front,
generated,88,158.94717,159.85625,-0.90907377,-158.94717,17,same_front,
generated,89,96.32851,100.563065,-4.2345595,-96.32851,5,left_front,
generated,90,181.66241,182.57149,-0.90907377,-181.66241,17,same_front,
generated,91,68.62453,72.859085,-4.2345595,-68.62453,50,same_rear,
generated,92,115.81005,119.559105,-3.7490516,-115.81005,49,same_front,
generated,93,181.61423,182.5233,-0.90907377,-181.61423,17,same_front,
generated,94,164.56927,165.47835,-0.90907377,-164.56927,17,same_front,
generated,95,40.931137,43.018303,-2.087167,-40.931137,51,same_rear,
generated,96,93.3251,97.175255,-3.8501477,-93.3251,5,same_front,
generated,97,182.68602,183.5951,-0.90907377,-182.68602,17,same_front,
generated,98,169.09177,170.00084,-0.90907377,-169.09177,17,same_front,
generated,99,171.48677,172.39584,-0.90907377,-171.48677,17,same_front,
generated,100,-36.58418,-32.73403,-3.8501477,36.58418,63,same_rear,
generated,101,181.77986,182.68893,-0.90907377,-181.77986,17,same_front,
generated,102,173.71481,174.62389,-0.90907377,-173.71481,17,same_front,
generated,103,152.00365,152.91272,-0.90907377,-152.00365,17,same_front,
generated,104,-18.63533,-17.726257,-0.90907377,18.63533,17,same_front,
generated,105,53.021027,55.220062,-2.199037,-53.021027,51,same_front,
generated,106,16.343904,22.657906,-6.3140006,-16.343904,34,same_rear,
generated,107,163.37918,167.20828,-3.8290942,-163.37918,1,same_front,
generated,108,189.02895,189.93802,-0.90907377,-189.02895,17,same_front,
generated,109,137.13232,142.06003,-4.9277062,-137.13232,16,right_front,
generated,110,81.12303,85.49112,-4.3680906,-81.12303,21,left_front,
generated,111,25.47215,27.671188,-2.199037,-25.47215,51,same_front,
generated,112,174.58963,175.4987,-0.90907377,-174.58963,17,same_front,
generated,113,179.43068,180.33975,-0.90907377,-179.43068,17,same_front,
generated,114,166.4184,167.32747,-0.90907377,-166.4184,17,same_front,
generated,115,121.48658,124.05698,-2.5703964,-121.48658,21,same_front,
generated,116,101.2181,105.06825,-3.8501477,-101.2181,5,same_front,
generated,117,135.19026,139.3642,-4.1739345,-135.19026,17,right_front,
generated,118,37.126022,39.21319,-2.087167,-37.126022,51,same_rear,
generated,119,165.2813,166.19037,-0.90907377,-165.2813,17,same_front,
generated,120,55.890816,57.97798,-2.087167,-55.890816,51,same_rear,
generated,121,103.73621,106.30661,-2.5703964,-103.73621,21,same_front,
generated,122,162.58678,163.49585,-0.90907377,-162.58678,17,same_front,
generated,123,184.6246,188.4537,-3.8290942,-184.6246,1,same_front,
generated,124,-56.404385,-52.554237,-3.8501477,56.404385,63,same_rear,
generated,125,176.23474,180.06384,-3.8290942,-176.23474,1,same_front,
generated,126,-46.30969,-42.45954,-3.8501477,46.30969,63,same_rear,
generated,127,46.799026,48.998062,-2.199037,-46.799026,51,same_front,
generated,128,57.943317,62.508118,-4.564801,-57.943317,19,same_rear,
generated,129,110.713264,113.28366,-2.5703964,-110.713264,21,same_front,
generated,130,169.64384,170.55292,-0.90907377,-169.64384,17,same_front,
