t,v_ego,a_ego,w_ego,y_ego,theta_ego,gaze,collision,Epistemic,Pragmatic,evidence
6.2,0.002989286556839943,0.015997817739844322,0.00036196844303049147,0.03664499521255493,-0.0,-0.0,-0.0,-0.0017799617489799857,0.05599406734108925,0.2176809012889862
6.4,0.0030281152576208115,0.015146794728934765,0.00035917197237722576,0.035857826471328735,-0.0,-0.0,-0.0,-0.0017932069022208452,0.054391905665397644,0.27207279205322266
6.6000000000000005,0.003069037338718772,0.015098612755537033,0.00031905993819236755,0.03582882136106491,-0.0,-0.0,-0.0,-0.0017968928441405296,0.05431552976369858,0.32638832926750183
6.800000000000001,0.0031102399807423353,0.015033763833343983,0.0003189014096278697,0.05001427233219147,-0.0,-0.0,-0.0,-0.0017928185407072306,0.06847717612981796,0.3948655128479004
7.0,0.0031382881570607424,0.01469430048018694,0.00031158365891315043,0.06831023842096329,-0.0,-0.0,-0.0,-0.0017872900934889913,0.08645440638065338,0.4813199043273926
7.2,0.003146895905956626,0.013895360752940178,0.000303850625641644,0.08749954402446747,-0.0,-0.0,-0.0,-0.0017890245653688908,0.10484565049409866,0.5861655473709106
7.4,0.0031534486915916204,0.01374717429280281,0.0003035409317817539,0.10750222206115723,-0.0,-0.0,-0.0,-0.0018237940967082977,0.12470638751983643,0.7108719348907471
7.6000000000000005,0.0031593753956258297,0.01352603267878294,0.00030239654006436467,0.12823310494422913,-0.0,-0.0,-0.0,-0.0017871531890705228,0.14522090554237366,0.8560928106307983
7.800000000000001,0.003164807567372918,0.01177443377673626,0.00029253470711410046,0.149688720703125,-0.0,-0.0,-0.0,-0.0017870712326839566,0.16492049396038055,1.0210132598876953
7.800000000000001,0.011735870502889156,0.010124215856194496,0.00031744668376632035,0.026233525946736336,-0.0,-0.0,-0.0,-0.0017727449303492904,0.0484110563993454,0.0
8.0,0.012227337807416916,0.01011763047426939,0.0003102844057139009,0.02614293433725834,-0.0,-0.0,-0.0,-0.0017913042102009058,0.04879818856716156,0.04879818856716156
8.200000000000001,0.012685381807386875,0.008213484659790993,0.000306870904751122,0.0431256927549839,-0.0,-0.0,-0.0,-0.0017598724225535989,0.06433142721652985,0.1131296157836914
8.4,0.01311488263309002,0.007093783468008041,0.00030680911731906235,0.06039927527308464,-0.0,-0.0,-0.0,-0.0017513514030724764,0.08091475069522858,0.19404436647891998
8.6,0.013510579243302345,0.00587531877681613,0.00030684578814543784,0.07800406962633133,-0.0,-0.0,-0.0,-0.0017745892982929945,0.09769681096076965,0.29174119234085083
8.8,0.013865522108972073,0.0046797385439276695,0.0003066319623030722,0.095968097448349,-0.0,-0.0,-0.0,-0.001764946267940104,0.11481998860836029,0.4065611958503723
9.0,0.014208776876330376,0.004509346093982458,0.00026962871197611094,0.11427973210811615,-0.0,-0.0,-0.0,-0.0017553934594616294,0.13326749205589294,0.5398286581039429
9.200000000000001,0.01455055270344019,0.004503914620727301,0.00025927458773367107,0.13287334144115448,-0.0,-0.0,-0.0,-0.0017693138215690851,0.15218707919120789,0.6920157670974731
9.4,0.014870991930365562,0.004167033359408379,0.0002590488875284791,0.15174508094787598,-0.0,-0.0,-0.0,-0.0017764241201803088,0.17104215919971466,0.8630579113960266
9.600000000000001,0.015165810473263264,0.003757681930437684,0.00023843995586503297,0.17085255682468414,-0.0,-0.0,-0.0,-0.0017862374661490321,0.19001448154449463,1.053072452545166
9.600000000000001,0.019196705892682076,0.006315057631582022,0.0004351288953330368,0.010681928135454655,-0.0,-0.0,-0.0,-0.001787281595170498,0.03662882000207901,0.0
9.8,0.019805122166872025,0.0060638077557086945,0.00043538512545637786,0.010629941709339619,-0.0,-0.0,-0.0,-0.001760327024385333,0.0369342565536499,0.036934252828359604
10.0,0.020382093265652657,0.00562070868909359,0.0004328153154347092,0.010624509304761887,-0.0,-0.0,-0.0,-0.0017586074536666274,0.037060126662254333,0.07399438321590424
10.200000000000001,0.02093040943145752,0.00518310209736228,0.0004333395336288959,0.01065560057759285,-0.0,-0.0,-0.0,-0.0017641597660258412,0.03720245137810707,0.11119683086872101
10.4,0.021480077877640724,0.005181877873837948,0.0004230756894685328,0.010719613172113895,-0.0,-0.0,-0.0,-0.001740748411975801,0.03780464455485344,0.14900147914886475
10.600000000000001,0.022003667429089546,0.00484155397862196,0.0004227423050906509,0.010840567760169506,-0.0,-0.0,-0.0,-0.0017583443550392985,0.03810853138566017,0.18711000680923462
10.8,0.02249596267938614,0.004503894597291946,0.00042186686187051237,0.01103295013308525,-0.0,-0.0,-0.0,-0.001763946027494967,0.03845467418432236,0.22556467354297638
11.0,0.02298714779317379,0.0044491952285170555,0.0003862110315822065,0.011317320168018341,-0.0,-0.0,-0.0,-0.0017481560353189707,0.039139874279499054,0.26470455527305603
11.200000000000001,0.023465456441044807,0.004359742626547813,0.0003496772551443428,0.011678725481033325,-0.0,-0.0,-0.0,-0.0018052698578685522,0.03985360264778137,0.3045581579208374
11.4,0.023926224559545517,0.004268683958798647,0.00034964000224135816,0.012059109285473824,-0.0,-0.0,-0.0,-0.0017363099614158273,0.04060366004705429,0.3451618254184723
11.600000000000001,0.02438756264746189,0.004244430921971798,0.00032894170726649463,0.012475050985813141,-0.0,-0.0,-0.0,-0.0017488849116489291,0.04143598675727844,0.38659781217575073
11.8,0.024798737838864326,0.003340288531035185,0.0003170292475260794,0.012977018021047115,-0.0,-0.0,-0.0,-0.0017659805016592145,0.041433073580265045,0.4280308783054352
