t,v_ego,a_ego,w_ego,y_ego,theta_ego,gaze,collision,Epistemic,Pragmatic,evidence
4.2,0.010854777880012989,0.0056904093362390995,0.000132028988446109,0.008235704153776169,-0.0,-0.0,3.535664632181579e-07,-0.0017712771659716964,0.024913275614380836,0.26966607570648193
4.4,0.011099477298557758,0.004689665976911783,0.00013087053957860917,0.009042895399034023,-0.0,-0.0,1.559545097506998e-07,-0.0017401173245161772,0.02496306598186493,0.29462912678718567
4.6000000000000005,0.011318204924464226,0.004117258358746767,0.00012344955757725984,0.009895283728837967,-0.0,-0.0,4.568509126556819e-08,-0.0017761157359927893,0.025454243645071983,0.3200833797454834
4.800000000000001,0.011507012881338596,0.0033355678897351027,0.00011944670404773206,0.010792591609060764,-0.0,-0.0,2.922308617314684e-09,-0.0017549521289765835,0.025754623115062714,0.3458380103111267
5.0,0.011634288355708122,0.001035771332681179,9.597816097084433e-05,0.011733868159353733,-0.0,-0.0,4.319820945397623e-09,-0.0017823211383074522,0.024499909952282906,0.37033793330192566
5.2,0.011725788936018944,0.00038612456410191953,8.590894140070304e-05,0.012722749263048172,-0.0,-0.0,1.185043618789905e-08,-0.0017476343782618642,0.02492058277130127,0.39525851607322693
5.4,0.011815330013632774,0.0003792355419136584,8.227971557062119e-05,0.01375696249306202,-0.0,-0.0,8.692492059481083e-09,-0.001753365620970726,0.02603381685912609,0.42129233479499817
5.6000000000000005,0.011904682964086533,0.00037829126813448966,8.09493285487406e-05,0.014837349765002728,-0.0,-0.0,2.996735565830022e-05,-0.0017622173763811588,0.027231240645051003,0.4485235810279846
5.800000000000001,0.011994299478828907,0.0003782467101700604,8.005140261957422e-05,0.03279397636651993,-0.0,-0.0,8.98311409400776e-05,-0.00176401122007519,0.04533640667796135,0.4938599765300751
6.0,0.012087066657841206,0.00038967374712228775,6.910648517077789e-05,0.05079272389411926,-0.0,-0.0,7.486307004000992e-05,-0.001772642252035439,0.06341343373060226,0.5572733879089355
6.2,0.012175923213362694,0.00037247355794534087,6.576198211405426e-05,0.06883418560028076,-0.0,-0.0,0.00016464096552226692,-0.0018043577438220382,0.08161298930644989,0.6388863325119019
6.4,0.012268045917153358,0.0003869973588734865,6.57266573398374e-05,0.08678480982780457,-0.0,-0.0,0.00013660610420629382,-0.0017816663021221757,0.09964218735694885,0.7385284900665283
6.6000000000000005,0.012352228164672852,0.00028671446489170194,6.55201802146621e-05,0.10474414378404617,-0.0,-0.0,0.0001773957919795066,-0.0017781835049390793,0.11762600392103195,0.8561545014381409
6.800000000000001,0.012425883673131466,0.0001740060542942956,6.55660915072076e-05,0.1227128654718399,-0.0,-0.0,0.00010120714432559907,-0.001775388023816049,0.13547952473163605,0.9916340112686157
7.0,0.012499749660491943,0.00017395125178154558,6.484689947683364e-05,0.14068274199962616,-0.0,-0.0,0.00026931092725135386,-0.001759203732945025,0.15369059145450592,1.1453245878219604
7.0,0.01489331666380167,0.0009575722506269813,0.0002446372527629137,0.006885856855660677,-0.0,-0.0,-0.0,-0.0017241983441635966,0.02298138290643692,0.0
7.2,0.014979246072471142,0.0005129899946041405,0.00020454381592571735,0.006901959422975779,-0.0,-0.0,-0.0,-0.0017423031385987997,0.022598739713430405,0.022598737850785255
7.4,0.015046662651002407,0.00038807312375865877,0.00016968218551483005,0.00691031152382493,-0.0,-0.0,-0.0,-0.0017577982507646084,0.02251472882926464,0.045113466680049896
7.6000000000000005,0.015096857212483883,0.00028376971022225916,0.00016968448471743613,0.006914383266121149,-0.0,-0.0,-0.0,-0.00173293799161911,0.022464694455266,0.06757815927267075
7.800000000000001,0.015126707963645458,0.00014544329314958304,0.0001688816410023719,0.006916332524269819,-0.0,-0.0,-0.0,-0.001731515396386385,0.022357365116477013,0.08993552625179291
8.0,0.015135863795876503,7.113905667210929e-06,0.00016186205903068185,0.006917058490216732,-0.0,-0.0,-0.0,-0.0017651114612817764,0.022221896797418594,0.1121574193239212
8.200000000000001,0.01514233648777008,4.869003532803617e-06,0.0001518434437457472,0.006917344406247139,-0.0,-0.0,-0.0,-0.0017610726645216346,0.022216394543647766,0.13437381386756897
8.4,0.015146130695939064,2.6328209514758782e-06,0.00014831435692030936,0.006917372811585665,-0.0,-0.0,-0.0,-0.0017526654992252588,0.02221444994211197,0.15658825635910034
8.6,0.015147261321544647,3.877401866247965e-07,0.00013162950926925987,0.006917223799973726,-0.0,-0.0,-0.0,-0.0017828147392719984,0.02219650149345398,0.17878475785255432
8.8,0.015147246420383453,-0.0,0.0001277413684874773,0.006917312275618315,-0.0,-0.0,-0.0,-0.001775032957084477,0.022192299365997314,0.20097705721855164
9.0,0.015147265046834946,-0.0,0.00012747477740049362,0.006917158607393503,-0.0,-0.0,-0.0,-0.0017994613153859973,0.02219189889729023,0.22316895425319672
9.200000000000001,0.015147235244512558,-0.0,0.00012707951827906072,0.006917305290699005,-0.0,-0.0,-0.0,-0.0017734147841110826,0.022191621363162994,0.2453605681657791
9.4,0.01514725387096405,-0.0,0.00010446874512126669,0.006917193997651339,-0.0,-0.0,-0.0,-0.0017755916342139244,0.02216891571879387,0.2675294876098633
9.600000000000001,0.01514725387096405,-0.0,0.00010328242933610454,0.006917161867022514,-0.0,-0.0,-0.0,-0.0017836068291217089,0.022167697548866272,0.28969717025756836
9.8,0.015147252008318901,-0.0,0.00010202088014921173,0.006917152088135481,-0.0,-0.0,-0.0,-0.0017689814558252692,0.022166425362229347,0.31186360120773315
10.0,0.015147232450544834,-0.0,0.00010197555820923299,0.00691719725728035,-0.0,-0.0,-0.0,-0.0017565871821716428,0.022166404873132706,0.33403000235557556
10.200000000000001,0.015147235244512558,-0.0,9.134352876571938e-05,0.006917183753103018,-0.0,-0.0,-0.0,-0.0017556953243911266,0.02215576171875,0.35618576407432556
10.4,0.015147235244512558,-0.0,9.012842929223552e-05,0.006917227525264025,-0.0,-0.0,-0.0,-0.0017564988229423761,0.022154591977596283,0.37834036350250244
10.600000000000001,0.015147239901125431,-0.0,7.691304199397564e-05,0.006917248945683241,-0.0,-0.0,-0.0,-0.0017635142430663109,0.02214140258729458,0.4004817605018616
10.8,0.015147263184189796,-0.0,7.606548024341464e-05,0.00691714882850647,-0.0,-0.0,-0.0,-0.0017697381554171443,0.02214047685265541,0.4226222336292267
11.0,0.015147249214351177,-0.0,6.996130105108023e-05,0.006917204707860947,-0.0,-0.0,-0.0,-0.0017886868445202708,0.022134415805339813,0.4447566568851471
11.200000000000001,0.015147247351706028,-0.0,4.990286470274441e-05,0.006917208433151245,-0.0,-0.0,-0.0,-0.0017708675004541874,0.022114358842372894,0.4668710231781006
11.4,0.015147246420383453,-0.0,4.441279452294111e-05,0.006917228456586599,-0.0,-0.0,-0.0,-0.0017791674472391605,0.022108888253569603,0.48897990584373474
11.600000000000001,0.015147247351706028,-0.0,4.441580313141458e-05,0.006917150691151619,-0.0,-0.0,-0.0,-0.0017796362517401576,0.022108813747763634,0.5110887289047241
11.8,0.015147245489060879,-0.0,4.434442234924063e-05,0.006917175836861134,-0.0,-0.0,-0.0,-0.0017768325051292777,0.022108765318989754,0.5331975221633911
