epoch,lr,train_loss,train_action_mse_norm,val_loss,val_action_mse_norm,val_start_loss,val_start_action_mse_norm,val_roll_loss,val_roll_action_mse_norm,val_evt_tail_loss,val_evt_tail_action_mse_norm,active_closed_loop_chunks,train_state_consistency_m2,train_selected_xi_mean,train_mixture_nll,train_energy_score,train_diversity_penalty,train_smoothness_penalty,train_probability_entropy_penalty,train_candidate_entropy,train_responsibility_entropy,train_effective_candidates,train_probability_responsibility_l1,train_pairwise_trajectory_distance_norm,val_mixture_nll,val_energy_score,val_diversity_penalty,val_smoothness_penalty,val_probability_entropy_penalty,val_candidate_entropy,val_responsibility_entropy,val_effective_candidates,val_probability_responsibility_l1,val_pairwise_trajectory_distance_norm,val_start_mixture_nll,val_start_energy_score,val_start_diversity_penalty,val_start_smoothness_penalty,val_start_probability_entropy_penalty,val_start_candidate_entropy,val_start_responsibility_entropy,val_start_effective_candidates,val_start_probability_responsibility_l1,val_start_pairwise_trajectory_distance_norm,val_roll_mixture_nll,val_roll_energy_score,val_roll_diversity_penalty,val_roll_smoothness_penalty,val_roll_probability_entropy_penalty,val_roll_candidate_entropy,val_roll_responsibility_entropy,val_roll_effective_candidates,val_roll_probability_responsibility_l1,val_roll_pairwise_trajectory_distance_norm,val_evt_tail_mixture_nll,val_evt_tail_energy_score,val_evt_tail_diversity_penalty,val_evt_tail_smoothness_penalty,val_evt_tail_probability_entropy_penalty,val_evt_tail_candidate_entropy,val_evt_tail_responsibility_entropy,val_evt_tail_effective_candidates,val_evt_tail_probability_responsibility_l1,val_evt_tail_pairwise_trajectory_distance_norm
35,1.2755812898145165e-05,1.3664826961688086,0.5645887060056184,0.18606792742882935,0.1126493093940729,0.03640404352565479,0.020651709795448503,0.19372853763304346,0.11724921978363904,0.39544630150986376,0.20465178140833676,5,0.037487889543943165,5.189035288953591,0.6646251213658966,0.6309544030847181,0.017132658194260904,0.023533746211733732,0.0025894840781739057,1.5652334333288347,1.54899359780701,4.729737837548521,0.00772239305448237,0.17073331782806822,0.181883389264678,0.15061935178585292,0.015994053183617924,0.020383842830881904,0.001507953348221383,1.570951298897188,1.5542341459348668,4.751931327631404,0.005845265773042529,0.18248501059259348,0.03254656554721226,0.024428344596446463,0.018842633129634415,0.04288318145521258,0.007159351052138418,1.570805874943758,1.5676166547748815,4.810965758331369,0.0008638555213212936,0.16604484300686445,0.18952916191505662,0.1570251007141521,0.01583736262742073,0.019264721468636965,0.0012174691399087067,1.5709586436663125,1.5535651080757904,4.7489799671137565,0.0060943351557377675,0.18330701154967663,0.3898286672890264,0.3331584521222159,0.012683416558787335,0.027676007998060827,0.0021357351388395585,1.5642480448053442,1.5336538070809873,4.665628413333599,0.009195857150355546,0.21759293608580746
36,1.2407910185362087e-05,1.364708498623377,0.5646030615982575,0.18644420847377058,0.1161737880170756,nan,nan,nan,nan,nan,nan,5,0.037500494298842564,5.193216140654661,0.6637057504104826,0.6301741592690467,0.017326285164910894,0.023326501894127466,0.002788465522647675,1.5644664203827316,1.548335111659552,4.726743994689415,0.007660785115763726,0.17005807678187457,0.18190706305036836,0.15360045840008835,0.017850201117524705,0.019976215832888073,0.0024769695798338627,1.5591037666759684,1.5420735503738636,4.694492629669253,0.005460075857429801,0.1763433363109851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1.2057836577120549e-05,1.3661823003013627,0.5661577478283524,0.18624905225696,0.11322122669081844,nan,nan,nan,nan,nan,nan,5,0.037621897175646464,5.2094332016830665,0.6643634206894489,0.6312171640855928,0.017591511363290464,0.023390915598717508,0.0027489811982147447,1.562251209720853,1.5460993278014232,4.715947555340758,0.007555893071698824,0.16976358218655904,0.18202235894376928,0.1510413518494048,0.01626341252915894,0.020519197193412542,0.0014315111969706998,1.5719291913075895,1.5546654204436472,4.75377280106722,0.0057798262015505775,0.18141254341547922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1.1706131861550614e-05,1.3646217027890792,0.5657074835942748,0.18627731399733374,0.1142135633570402,nan,nan,nan,nan,nan,nan,5,0.03754206144030935,5.202032949594673,0.6636902700747188,0.630733863487273,0.01718935543968121,0.02346787322643256,0.0022929888610756922,1.5672351862249119,1.5514272629629426,4.740919279980202,0.007532078413082477,0.16940231612755588,0.18189329459853898,0.15164063657914126,0.017164706094213153,0.020258232131202702,0.0018064888653718638,1.5669266808324518,1.5493487690830194,4.728566245345737,0.0056829482720864325,0.1814663914186808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1.1353338341831626e-05,1.3636861787348091,0.5639209425112778,0.18588975820720835,0.11141042138317866,nan,nan,nan,nan,nan,nan,5,0.037459062653261925,5.20926137383129,0.6632740695323086,0.6297791395353046,0.016962637166000744,0.02328022912983901,0.0025853202172415254,1.5644836019389063,1.5484151460817,4.726820896980706,0.007612952073872089,0.1710043300688016,0.18183210785703904,0.14898948480868565,0.015213473963051527,0.020401399487647912,0.001634402853439972,1.569134011249439,1.5511381250928513,4.737011337359236,0.006027396501906129,0.1886382644182899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1.1000000000000008e-05,1.3614939016211351,0.5629036586729397,0.18681927167360285,0.11496364683031213,0.035968082783737185,0.020476068214470372,0.19452931542607277,0.11968802857993677,0.39257995714396643,0.20616663340921282,5,0.03738721758083014,5.218604173019643,0.6621480495320515,0.6288309674248097,0.01729873344227304,0.02305936764109666,0.002767757102184702,1.5618645581978459,1.5457657051951077,4.71447424340478,0.007548345035215483,0.17045859694647134,0.18256887098749766,0.15289968431499448,0.01621001748562081,0.019888078659058152,0.0018203914673455073,1.5667053778649007,1.5486894788136307,4.725571415419671,0.005636412467548618,0.1808606443935413,0.03227405234495815,0.024082176682649746,0.01842490779769961,0.04275405212860501,0.005238622327907159,1.5793713213074307,1.5764262285520758,4.852640605619348,0.0008402975428601928,0.16428024146564751,0.19025276036236355,0.15943226091303062,0.016085041475728465,0.018749550757102655,0.0016396228996221353,1.5660721418759365,1.5473027150997636,4.719218265266552,0.005876219164317154,0.1816896622183653,0.38689820298212513,0.33236237424660925,0.013152825733058026,0.027109052623613947,0.0022827099456109237,1.5608065818440329,1.5281411903296558,4.640020907482575,0.008937880852053494,0.21494546296819134
41,1.0646661658168392e-05,1.3624339333878217,0.5637037925854346,0.18569850801614904,0.11161019916434005,nan,nan,nan,nan,nan,nan,5,0.03739862377235082,5.208636294205569,0.6627026926165214,0.6292910742960035,0.016856994553770124,0.023087514967885883,0.0022456970243416963,1.5675538848526263,1.5514288341902056,4.741132033850417,0.007628379654008895,0.17100999976913187,0.18189403780555338,0.14891429445664034,0.013729213820399601,0.020277029241395635,0.001063498828238152,1.5767712413790549,1.5592926086774872,4.774755731930774,0.006065426088751406,0.18828192700550186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,1.0293868138449404e-05,1.3624274215997745,0.5629317097989053,0.1877262782991961,0.11373954649881969,nan,nan,nan,nan,nan,nan,5,0.037587700352273525,5.22748299080638,0.6626414735736911,0.6286081112399104,0.016874060775254888,0.023008226528894386,0.0025607948562758557,1.5647073249425185,1.548100702206977,4.725386125598131,0.007704178772282714,0.17233989100890443,0.18341518022821574,0.15189557531715348,0.0167260967686202,0.02013949308040561,0.0016366640573841147,1.568085347564669,1.549435319036245,4.728772112906565,0.0058717731791969015,0.18631637342373847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,9.942163422879471e-06,1.3587150718727292,0.5618392598372199,0.18704538117942587,0.11276731653269774,nan,nan,nan,nan,nan,nan,5,0.03734547414870688,5.229908970783454,0.6608615329392189,0.6272681696397026,0.01686024770150411,0.022962678982690336,0.002565890655604989,1.5641350789946729,1.5478190476387979,4.72411167299585,0.007614846735913726,0.17185748171410212,0.18285764034380797,0.15030689575081022,0.016239890157019005,0.01979472183026425,0.0010148085221476219,1.5758366042756338,1.5565711747226263,4.762741937860211,0.006049492155503838,0.1883039354537738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,9.592089814637932e-06,1.3595359904303803,0.5618377518238221,0.18846791699312634,0.11416168224668963,nan,nan,nan,nan,nan,nan,5,0.037448349600020754,5.231865733729724,0.6612307025655171,0.6272113881160499,0.017018197004839173,0.02302509625536701,0.002402241253094787,1.5653126739895589,1.5487037010209674,4.7284054219642,0.0076201775363839794,0.17216524723993273,0.18421600819132838,0.1521385727107488,0.016298584578652128,0.020015004115936295,0.0017116905937176003,1.5677731306262346,1.5481755966223711,4.723571986239138,0.0059807080468170515,0.18660543110117744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,9.244187101854855e-06,1.3548155992010178,0.5609262674200161,0.18758312904507263,0.11348568912907595,0.03590875110133813,0.020350391150470895,0.19534592801469425,0.11814245378939021,0.3920703403144719,0.20267686240215332,5,0.03735809220807077,5.244240107751255,0.6589365324908367,0.625086380409297,0.01681850195070156,0.02296940899763503,0.0025683103533063723,1.563586650928411,1.5472113124142721,4.721272468089817,0.0076359123123356945,0.17203916855795054,0.183320048310771,0.1511221473229889,0.016514652191854842,0.020153027319882128,0.0014626265727981968,1.5701758664578687,1.5502343664331373,4.73290459205186,0.006013957619105016,0.18806561854353646,0.03178598168544137,0.024033784009924935,0.02080678233309664,0.042994317874741145,0.006629415384835568,1.5717716790114198,1.5686321274682962,4.816034869717357,0.0008179477891520196,0.16347792777517178,0.19107729459939055,0.1575716093825988,0.01628703618673922,0.019015339796364467,0.0011941682486862845,1.5700960135484576,1.5493144221346316,4.72874779933976,0.006273756655855742,0.18929499983676495,0.38646782552221837,0.32794769036051286,0.013050668965743749,0.027687313652528633,0.0017716953451656114,1.5666290413234032,1.5318023036185178,4.65724351865373,0.009460583541364361,0.2255423953380195
46,8.89899172529686e-06,1.3575402493949429,0.5609373001409181,0.18706415749649266,0.11331178396470214,nan,nan,nan,nan,nan,nan,5,0.03743474628967057,5.244617288371002,0.660226465879572,0.6264971102515668,0.017096305712986273,0.022852910238135175,0.0025405326099300274,1.5633635657166105,1.5468041059675173,4.719308714188892,0.007573522922348484,0.17197238267440146,0.18288170332339956,0.15119601707016575,0.01605051719059474,0.019761171495095542,0.001306103082648166,1.5719169927133834,1.552328756818132,4.742614343828582,0.005942482876960853,0.18671971006411223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,8.557035951214338e-06,1.3561552047474066,0.5613990539443401,0.18723337078957905,0.1139064771695045,nan,nan,nan,nan,nan,nan,5,0.03729721202865346,5.247273498245464,0.6595836633246616,0.6261772316431392,0.01701820472346269,0.022858048044799836,0.0025312151152565017,1.563078367241374,1.5469098525952356,4.71974296596338,0.007507711236849581,0.17128831536828784,0.18323048212498477,0.15166265617130087,0.01483342258075668,0.020086097857809286,0.0012077586841417233,1.5728118664794093,1.5532289491795048,4.7466283401946265,0.005929194520185484,0.18735946915587182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,8.218847050625482e-06,1.3555299184076703,0.5600502635941363,0.1827388100570103,0.11124344634447038,nan,nan,nan,nan,nan,nan,5,0.03725700859219978,5.249255036796463,0.6594411436877923,0.625264574938306,0.01604784194655097,0.022968749770421477,0.002401114632943973,1.5649187751226843,1.548351284786177,4.726523478100419,0.007649428246206096,0.1734037392959101,0.17846737360817627,0.1477401871486115,0.01673797519267063,0.020064563677627392,0.0016538529177575138,1.5681026461445184,1.5497178642735991,4.729458387955274,0.005681724726113938,0.1863982506289731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7.884946486302573e-06,1.3566933835273554,0.5599296449576335,0.19036210834527031,0.11481855468360602,nan,nan,nan,nan,nan,nan,5,0.037120301645435255,5.259474327695056,0.6599586653817915,0.6264671580343928,0.01660243980744851,0.022960104372829273,0.002466280631584739,1.5644164470565185,1.548162293039604,4.725586969689502,0.007514873293361611,0.1724880899504613,0.186250608890326,0.15355241595896793,0.015366660162023345,0.020097937983353877,0.0013999284517830658,1.570571575057302,1.5491871072829309,4.7287040932757956,0.006133434440120989,0.18995435148501935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,7.555849108714201e-06,1.3544797151049852,0.5600296922650337,0.18974707297483376,0.11638761048731698,0.03584496891340023,0.020384916392583156,0.19760868087710123,0.12118774255125006,0.39498662757386477,0.20713158415094793,5,0.037146472689262224,5.257763754199209,0.6588695734599717,0.6251546269227599,0.016565884798249976,0.0228595469425944,0.002372751416778576,1.563867675860487,1.5475732389260188,4.722798094250376,0.007526890021867558,0.1723666781144469,0.1855539914249764,0.15504669120176115,0.015715628709434444,0.019959333245602687,0.0017135556375381486,1.5657904616998024,1.5451659257123531,4.709384951664015,0.0058412995332976355,0.1843689785233524,0.0320388444131994,0.02407647549097421,0.019391872032264626,0.04284930560939111,0.004561727052823224,1.5823479320809994,1.579308679241543,4.86667900898767,0.0008353320821914209,0.1631027601065534,0.19339766725586255,0.16168602732922616,0.015519203617837249,0.018818256828638615,0.0015618191778815395,1.5649626366856724,1.5434588474004418,4.701520521661012,0.006091598256106913,0.18543229342185547,0.3893777205714766,0.3337615783987003,0.012639747707326237,0.02729516746531226,0.002047396297813123,1.5622773420345937,1.5267724239334,4.63404222530112,0.009168544921923791,0.21835766517246494
51,7.232062362163159e-06,1.353842403219569,0.5597484925768235,0.18657446174418604,0.11345107208394793,nan,nan,nan,nan,nan,nan,5,0.03720730333522844,5.261239835670352,0.6585126188114354,0.6252294745866431,0.016733637841200907,0.02286017024766971,0.0023163519910009236,1.5649066065122412,1.5488834432357717,4.728768574495197,0.007447264899004372,0.17158767278788367,0.18258330376940485,0.15089399867265266,0.014798091087182642,0.020164164044678263,0.001217245835694644,1.572072157938201,1.5519193390686175,4.739882880385902,0.0059564763485630825,0.1885744100470626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,6.914085502344088e-06,1.3524307313412538,0.5584605584158905,0.18492048482955012,0.11321597851624025,nan,nan,nan,nan,nan,nan,5,0.037204240268936935,5.257645120666577,0.6578989071725176,0.6237983147136849,0.016241155182321252,0.022912061653550572,0.0022425006781369074,1.5654152513883428,1.548858833279424,4.728868468761947,0.007608911202223205,0.17351387204360935,0.18067337955632765,0.15022664817418568,0.016549736501127982,0.019925384853271357,0.001262485527920336,1.5708544631376633,1.5509793743086224,4.735422518732485,0.005750608750722921,0.1865939995675941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,6.602408826527413e-06,1.3516543625668578,0.5594265601283778,0.18611859981895565,0.11328243743639096,nan,nan,nan,nan,nan,nan,5,0.03734267742119478,5.266582356681576,0.6573941082939968,0.624191102695384,0.016774202103361197,0.022952327701700387,0.0021969774548818797,1.5657401458973235,1.5495058467526357,4.731593472192408,0.00740719062004967,0.17226505100109096,0.18203816006765178,0.1507972341453815,0.015495077795032855,0.01993242023935498,0.00097762684633364,1.5753299954025635,1.5553015260308365,4.755793570658098,0.005888972940517849,0.1884289883807948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,6.29751291755647e-06,1.3517870856695315,0.5594433354169124,0.18711359281310597,0.11367083091589066,nan,nan,nan,nan,nan,nan,5,0.03708990441909297,5.256699498811392,0.6575829992969355,0.6245150894778131,0.016392178283083834,0.022847921404953172,0.0021122627481244445,1.5660209321026197,1.5497664407705851,4.732737959448201,0.007437356180134468,0.17216596158465725,0.18303289419112917,0.151418809541066,0.015354217924578263,0.01998523011803223,0.001270503470005723,1.5700996895597665,1.549945253626763,4.73075664398454,0.005944798304473304,0.18848035921155776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,5.9998679028235885e-06,1.3479654997111974,0.5573582523591671,0.185631918588347,0.11355056084799774,0.0357776053629228,0.02031959037155166,0.19329683821632165,0.1182121072853606,0.3871256281400547,0.20174180802669034,5,0.03702117326425537,5.263869473742139,0.6556794869058847,0.6220305984101273,0.016581695684715302,0.022888480131135758,0.002230512210783859,1.563937695675329,1.547558937607841,4.722560566692187,0.007495999489971962,0.17290611936471173,0.1814950440724256,0.1507345655310268,0.015803837937469752,0.01998758852379246,0.0011815509252354334,1.5715630445262634,1.5515131587861195,4.737779894054762,0.005795555232301621,0.1881340206696097,0.03186519086666296,0.024000857895056276,0.01977106405711648,0.04271818936623739,0.005591278593369172,1.5742373118364053,1.5713655101663206,4.828873770490143,0.0008115091595189158,0.1623059399908706,0.18915028572637727,0.15716148098848592,0.015592066074274843,0.018854150571942306,0.0009517286174895907,1.5714293778468253,1.5505206042119766,4.733225501239534,0.006044759584189424,0.1894254425652302,0.38161827035172174,0.3252946995815053,0.0127605458725806,0.027403753343286267,0.001325916155523667,1.5695706552746416,1.5354805233804052,4.672075984701289,0.009091253115788452,0.22361010047424235
56,5.709932729367752e-06,1.3503486644237686,0.5571371605098562,0.18581263252011931,0.1140566462871234,nan,nan,nan,nan,nan,nan,5,0.037034648468181004,5.252495609939129,0.656924326562447,0.6228156701360579,0.01614221743231675,0.022939274202364895,0.002249270912137068,1.5645901208363264,1.5479758092002966,4.724700836308535,0.007567851831556904,0.1741323484178421,0.18161597587211178,0.15134398848718164,0.016025162520532134,0.01980951270689753,0.0016269529510668638,1.566619144497876,1.5463516304244336,4.7139805672948984,0.005724640633772497,0.18650859502985498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,5.428154456211505e-06,1.3488065000337923,0.5573445467111579,0.1855427290539353,0.11293615409183913,nan,nan,nan,nan,nan,nan,5,0.03704249727001777,5.264482199007384,0.6561081661740901,0.622406076930511,0.016424249235160688,0.02281516370075692,0.002372089922504365,1.5632413921241535,1.546840904317205,4.719206218433742,0.007475846160540841,0.1731602411724136,0.1815493066989282,0.15002031384103123,0.014864978238352276,0.019650909475795064,0.0013392713229968013,1.5688498947093057,1.548492240395793,4.723886006849339,0.005896450129408598,0.18901396885975022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,5.154967565028356e-06,1.3491222719105347,0.5575087964500456,0.1860964776522233,0.11382535495918368,nan,nan,nan,nan,nan,nan,5,0.037038045207042035,5.259244146480712,0.6562793219467266,0.6220660383398633,0.01645935221508895,0.0227598390604038,0.0021027019622304587,1.5645016103722484,1.5477751028577542,4.72364380365497,0.007525019146730332,0.17416704871825753,0.1818957434881327,0.15096754987364205,0.016180982226084786,0.019762580464330187,0.0013257090258072173,1.5689082087411135,1.547858465747085,4.721106376433245,0.005829130885528362,0.1884037467566457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,4.890793290203533e-06,1.3480264945828706,0.5576984031857996,0.1863124158414471,0.11363799621417682,nan,nan,nan,nan,nan,nan,5,0.03702059047066895,5.262325358971534,0.6556877291823274,0.6221305455665465,0.01669590982117195,0.02279261478790962,0.002335101393524788,1.563650908196404,1.5472780841736267,4.721134731285159,0.007419104439373657,0.17333183139102154,0.18222091969909104,0.15103276576372232,0.015477368532587542,0.019753656931946487,0.001240526444411061,1.5708225199042816,1.55007243905053,4.731230512536615,0.00585960342273139,0.1894516717981509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,4.636038969321079e-06,1.3470823645367973,0.5569235275483122,0.1848714707590447,0.11274679482207618,0.03596670035434001,0.020292994011478056,0.19249007178868005,0.11736950195469834,0.3830450397633834,0.19953640530545358,5,0.037079188839819796,5.266635483990288,0.6552034250339507,0.6215610113416278,0.016699288519580077,0.022677860348235518,0.0024137015917829715,1.562563202695942,1.5459941990622945,4.715162161591529,0.007431344075224864,0.1737062676514185,0.180846442349427,0.1498368258992589,0.01510607387888433,0.01966928650202521,0.0012811422404130765,1.569247801303793,1.549042188856744,4.725974478354394,0.005816896631556376,0.1887807307751283,0.031881354981001996,0.024206932961533614,0.020730506514702814,0.0430458365314756,0.006064833896097757,1.5698522815198983,1.5669513336942449,4.807858442741999,0.0008233493633475366,0.16174695981977594,0.18846960403686772,0.15620379814164434,0.014811939810931103,0.018503111127954455,0.0010321390638201903,1.5692176347982068,1.5481467774886075,4.72188050761822,0.006066574691905661,0.19013241578619122,0.3776493877935643,0.3213035423405615,0.012264451480423301,0.026988897118098425,0.0014614449028849416,1.5676848687056826,1.5332633448305653,4.661667559133504,0.00908989848841291,0.2231976073404093
61,4.391097415078835e-06,1.3476561367842643,0.5570544030568761,0.18806598743154862,0.11483936052140738,nan,nan,nan,nan,nan,nan,5,0.037023858386119886,5.260961820625334,0.6555560615673353,0.6220085634506398,0.01638995112035853,0.022631438785278592,0.0022229041546565544,1.563106348033194,1.5467716890888088,4.718653039048264,0.007449498678970227,0.17320329322780997,0.18404976387832755,0.15297070981987929,0.014789241821661749,0.01949832441080703,0.001462936912965313,1.5665864415761501,1.5451343069844923,4.708560912619041,0.005916856844452223,0.18858723323432913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,4.156346309599727e-06,1.3441195302116271,0.5561050482757725,0.1850229286105905,0.1126515976660079,nan,nan,nan,nan,nan,nan,5,0.037022886850263,5.267382755511578,0.6537854174214373,0.6197876840605295,0.01654231381788919,0.022670921011675362,0.0022539052856524367,1.563277602975741,1.5465664619189596,4.7179006447203555,0.007506511138948637,0.17457738165326378,0.18092729821073394,0.14958618327100895,0.015522940805329897,0.01986545273688735,0.0014534603941453552,1.568195183884557,1.547540486387334,4.718977855869214,0.005835894888110658,0.19039115282510088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,3.9321476220733e-06,1.347022853329083,0.5569798961605942,0.18533314970995848,0.11349119086285352,nan,nan,nan,nan,nan,nan,5,0.036980364675085114,5.270084993219675,0.6552168584990433,0.6217323537920662,0.016616383397899163,0.02264026169843048,0.0022657953328734976,1.5632836943358033,1.5467247639446464,4.718430791160791,0.007414589494016025,0.17380832066701596,0.181166265147926,0.1505381318196199,0.016005111749546216,0.01966579417956769,0.0012815581693888566,1.5693194169574964,1.548391485557111,4.723033324827834,0.00577416217303136,0.18876362558153867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,3.718847050625479e-06,1.345221228430059,0.5556860711088547,0.1861522641988942,0.11410265535715762,nan,nan,nan,nan,nan,nan,5,0.037037879004829764,5.274747537806431,0.6543390184835357,0.620085579995931,0.01646321568332722,0.022732975126648913,0.002289287702160416,1.563120790692005,1.5464117948514744,4.7170421451214875,0.007515932695672753,0.174933535865245,0.18203933242099957,0.1515398589383968,0.015512234322807732,0.01959759291997342,0.0014944406300764063,1.5665682191408161,1.5456000837191306,4.709936522223916,0.005748376480558019,0.1880230024317001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,3.516773489277099e-06,1.3449329114797897,0.5552326074949474,0.1863434211345148,0.11462598908066338,0.03553592813259276,0.02022615129591157,0.1940586851881148,0.1193459771742265,0.38909560624832146,0.20359873795784594,5,0.03699768018012274,5.274890955936497,0.654200580144405,0.6199967550763594,0.01651451841478174,0.022709741980210398,0.0022443143911432626,1.5638315761838613,1.5470830102781816,4.720322611409138,0.007507564300051141,0.17483561299772601,0.18220285959392346,0.1519637007045118,0.015718366403037094,0.019461723238284757,0.0013710307623677736,1.567660618642674,1.5468890414694034,4.7158105801234536,0.005720244590837838,0.18798129801197866,0.031680229989743534,0.023837676267246605,0.019629896454138308,0.04242461013484879,0.004971808024300977,1.5751977302055382,1.5723582079582792,4.833362435613501,0.000811917017777112,0.16146990275116496,0.18990555938258474,0.15845547786930583,0.015508825950882828,0.01831636428624034,0.0011816795428054683,1.5672837193820126,1.545615537744505,4.709932735409951,0.005965659808058271,0.18930686317117434,0.3835331354080696,0.3282974631091602,0.012941134089359901,0.026619552891771668,0.00144277586715025,1.5669273348647628,1.532213818356384,4.65604137239002,0.008928771271557796,0.2221482496302928
66,3.326238520813174e-06,1.3451047089342159,0.5556725097705495,0.1846177401928054,0.11285938030682506,nan,nan,nan,nan,nan,nan,5,0.03694981595702884,5.273562855516728,0.654379614288137,0.6198702106812064,0.016040748386030056,0.022515295005855657,0.002106383414568308,1.5643463182737276,1.5474032495653485,4.721854142636153,0.0075679525095367585,0.17555567065959,0.18067128007538227,0.1497145489583959,0.014594523299284696,0.01940720318668207,0.0013212849397942887,1.5681829930949864,1.547719445669547,4.719565077659276,0.005778557137384849,0.18954225671442226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,3.1475359363448303e-06,1.3456977064726918,0.5562424499918494,0.18492840645939584,0.11328089290870005,nan,nan,nan,nan,nan,nan,5,0.036990009378806595,5.2765767688576775,0.6545688621568865,0.6210425206461321,0.01655896404534482,0.022550861312312334,0.002254098682294438,1.5621823637021282,1.5457473941793876,4.71386966965984,0.007382191612769136,0.17372732438001215,0.1809190344317144,0.150168918449808,0.014998191223315934,0.019590094924372817,0.001241057867799912,1.569136164308498,1.5480840973797145,4.721605884481386,0.005793932085629076,0.18927606067332947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2.9809412823046923e-06,1.3443208902526205,0.5553618092330178,0.18516302491761108,0.1135562005177108,nan,nan,nan,nan,nan,nan,5,0.03696623072811526,5.2760650143198164,0.6539473538321988,0.6197053054189394,0.016268741725965874,0.022590208354981718,0.0021651723599239317,1.5632645547805317,1.5465602721288794,4.7176755269607735,0.0074907415212721925,0.17496127289352548,0.18102922643856426,0.15041633298421248,0.01582919230744106,0.019687831194964135,0.0011675638277348572,1.5701930123429926,1.5490457580085597,4.72585854597594,0.005755831945288275,0.1896916486547974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2.8267114355742698e-06,1.341970806375965,0.5554709659047214,0.1849848117179487,0.11317607340106212,nan,nan,nan,nan,nan,nan,5,0.036900234580052246,5.277564886452392,0.6527493160569311,0.6192078654117784,0.0165843464774111,0.022513608584339803,0.0021233307062209017,1.5632253739127144,1.5466996125387622,4.718275124505527,0.007384018983223429,0.1741360360133205,0.1809525831085449,0.1501044152475701,0.015166479159146585,0.019542647217549832,0.0012157234476254796,1.5693429911718626,1.5482352811202502,4.72216128550293,0.005808190538059069,0.18955920117088065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2.685084207398421e-06,1.3421881446008306,0.5550402859305112,0.1857070135203481,0.11433266837318513,0.03568197306291061,0.020367840195008747,0.19338263520935856,0.11903093419332135,0.38611537117337924,0.20207236118431385,5,0.036809657786521774,5.281122443719122,0.6529122341798296,0.6189055548532401,0.01637134485502307,0.02254730871799593,0.002183945403721477,1.5631379500313416,1.546387368360042,4.716877762111125,0.007441192137287112,0.17465305243956977,0.18159765433738012,0.15143337696875886,0.015535322232958346,0.019397579767499545,0.0014150319653078633,1.5667903055565513,1.5452985035349793,4.708394538220317,0.005734360693242837,0.18842822074683915,0.031806546511351015,0.02399426200447357,0.01956275868038908,0.042306490558641247,0.005560090016838548,1.5714847949740063,1.5686947828196907,4.81603976048142,0.0008057689907020018,0.1611230644145088,0.18926317562328512,0.1578927195633551,0.015320652264996027,0.018254507118730015,0.0011977936803779477,1.5665555595349783,1.544128646303768,4.703012081798474,0.0059807903368332156,0.18979347681991804,0.38060662079639457,0.3250681626558338,0.012781440549283693,0.026587365399346714,0.0014995394672926742,1.56643380928067,1.5306326940649277,4.649560062889743,0.008930169595192425,0.22254184832968757
71,2.5562779766976436e-06,1.3422243733317534,0.5546926983464004,0.1857175668621755,0.11324864641920183,nan,nan,nan,nan,nan,nan,5,0.03695151041066282,5.288473039949141,0.6528866768905007,0.6190708807466722,0.016343020102324156,0.02257635941602275,0.0023942536049219444,1.5614955280735319,1.5446973699772,4.708969535992967,0.0074358899586281215,0.17505344761677338,0.181596124361657,0.15035088761567697,0.015710289330389055,0.01960055696470386,0.0013076841155447378,1.569296879314382,1.5475153604221996,4.718902483746092,0.005863421548333746,0.19206967027790425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
